ResponseName,ReleaseDate,Metacritic,RecommendationCount,IsFree,GenreIsNonGame,GenreIsIndie,GenreIsAction,GenreIsAdventure,GenreIsCasual,GenreIsStrategy,GenreIsRPG,GenreIsSimulation,GenreIsEarlyAccess,GenreIsFreeToPlay,GenreIsSports,GenreIsRacing,GenreIsMassivelyMultiplayer,PriceInitial
PixelJunk(tm) Eden,Feb 2 2012,81,625,False,False,True,True,False,True,False,False,False,False,False,False,False,False,9.99
Bastion,Aug 16 2011,86,19633,False,False,True,True,False,False,False,True,False,False,False,False,False,False,14.99
Space Pirates and Zombies,Aug 15 2011,74,2187,False,False,True,True,False,False,True,True,False,False,False,False,False,False,9.99
Cthulhu Saves the World,Jul 13 2011,78,2731,True,False,True,False,False,False,False,True,False,False,False,False,False,False,2.99
Arma 3,Sep 12 2013,74,63534,False,False,False,True,False,False,True,False,True,False,False,False,False,False,39.99
Waves,Nov 16 2011,82,924,False,False,True,True,False,True,False,False,False,False,False,False,False,False,4.99
Rochard,Nov 15 2011,81,1198,False,False,True,True,False,True,False,False,False,False,False,False,False,False,9.99
Starpoint Gemini,Feb 16 2012,46,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,13.99
Vessel,Mar 1 2012,81,493,False,False,True,True,False,False,True,False,False,False,False,False,False,False,19.99
Alan Wake,Feb 16 2012,83,14262,False,False,False,True,True,False,False,False,False,False,False,False,False,False,29.99
Neverwinter,Dec 5 2013,74,18128,True,False,False,True,True,False,False,True,False,False,True,False,False,True,0.0
Achron,Aug 29 2011,54,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,19.99
inMomentum,Oct 31 2011,59,138,False,False,True,False,False,False,False,False,False,False,False,False,True,False,9.99
L.A. Noire,Nov 8 2011,83,10103,False,False,False,False,True,False,True,False,False,False,False,False,False,False,19.99
Blocks That Matter,Aug 19 2011,72,642,False,False,True,False,False,True,False,False,False,False,False,False,False,False,4.99
Guardians of Middle-earth,Aug 29 2013,56,1175,False,False,False,True,False,False,True,False,False,False,False,False,False,False,19.99
Avadon: The Black Fortress,Aug 17 2011,75,320,False,False,True,False,False,False,False,True,False,False,False,False,False,False,9.99
Monaco: Whats Yours Is Mine,Apr 24 2013,83,6222,False,False,True,True,True,True,True,False,False,False,False,False,False,False,14.99
The Binding of Isaac,Sep 28 2011,84,39367,False,False,True,True,True,False,False,True,False,False,False,False,False,False,4.99
Fallen Earth Free2Play,Feb 22 2012,71,6303,True,False,False,False,False,False,False,True,False,False,True,False,False,True,0.0
Stacking,Mar 6 2012,80,1101,False,False,True,False,True,False,False,False,False,False,False,False,False,False,9.99
Iron Brigade,Aug 13 2012,75,470,False,False,False,True,False,False,True,False,False,False,False,False,False,False,14.99
Cossacks II: Napoleonic Wars,Aug 26 2011,73,205,False,False,False,False,False,False,True,False,False,False,False,False,False,False,4.99
American Conquest,Aug 26 2011,76,173,False,False,False,False,False,False,True,False,False,False,False,False,False,False,4.99
American Conquest: Fight Back,Aug 26 2011,66,128,False,False,False,False,False,False,True,False,False,False,False,False,False,False,4.99
Prototype 2,Jul 24 2012,76,4130,False,False,False,True,True,False,False,False,False,False,False,False,False,False,39.99
Quantum Conundrum,Jun 21 2012,77,1063,False,False,False,False,False,True,True,False,False,False,False,False,False,False,8.99
Global Ops: Commando Libya,Oct 26 2011,37,241,False,False,False,True,False,False,False,False,False,False,False,False,False,False,4.99
Naval War: Arctic Circle,Apr 10 2012,64,148,False,False,False,False,False,False,True,False,False,False,False,False,False,False,19.99
Worms Revolution,Oct 10 2012,73,3320,False,False,False,False,False,False,True,False,False,False,False,False,False,False,14.99
Sideway(tm) New York,Nov 15 2011,71,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,9.99
Realm of the Mad God,Feb 20 2012,82,22224,True,False,True,True,False,False,False,True,False,False,True,False,False,True,0.0
Off-Road Drive,Sep 29 2011,60,333,False,False,False,False,False,False,False,False,True,False,False,False,True,False,6.99
Batman: Arkham City - Game of the Year Edition,Sep 7 2012,91,16418,False,False,False,True,True,False,False,False,False,False,False,False,False,False,19.99
A Game of Dwarves,Oct 23 2012,60,395,False,False,False,False,False,True,True,False,False,False,False,False,False,False,9.99
Oil Rush,Jan 25 2012,67,293,False,False,True,False,False,False,True,False,False,False,False,False,False,False,7.99
SOL: Exodus,Jan 25 2012,57,0,False,False,True,True,False,False,False,False,True,False,False,False,False,False,7.99
Memento Mori,Nov 9 2012,66,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12.99
XCOM: Enemy Unknown,Oct 8 2012,89,31794,False,False,False,False,False,False,True,False,False,False,False,False,False,False,29.99
Dungeons - The Dark Lord,Sep 27 2011,72,126,False,False,False,False,False,False,True,True,True,False,False,False,False,False,19.99
Gettysburg: Armored Warfare,Mar 27 2012,22,188,False,False,False,True,False,False,True,False,False,False,False,False,False,False,9.99
Disciples III - Resurrection,Oct 11 2011,63,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,14.99
Torchlight II,Sep 20 2012,88,23667,False,False,True,True,True,False,False,True,False,False,False,False,False,False,19.99
Cave Story+,Nov 22 2011,83,4006,False,False,True,True,True,False,False,False,False,False,False,False,False,False,14.99
Before the Echo,Oct 20 2011,70,1107,False,False,True,False,False,False,False,True,False,False,False,False,False,False,4.99
EverQuest(r) II Free-To-Play. Your Way.(tm),Dec 7 2011,83,819,True,False,False,False,False,False,False,True,False,False,True,False,False,True,0.0
Total War: Shogun 2 - Fall of the Samurai,Mar 22 2012,86,158,False,False,False,False,False,False,True,False,False,False,False,False,False,False,29.99
Sins of a Solar Empire(r): Trinity,Nov 16 2011,87,415,False,False,False,False,False,False,True,False,False,False,False,False,False,False,19.99
Serious Sam: The Random Encounter,Oct 24 2011,64,500,False,False,True,True,False,False,False,True,False,False,False,False,False,False,4.99
Airline Tycoon 2,Oct 24 2011,57,351,False,False,False,False,False,False,True,False,True,False,False,False,False,False,9.99
DiRT Showdown,May 23 2012,72,2680,False,False,False,True,False,False,False,False,False,False,False,True,True,False,14.99
Orcs Must Die! 2,Nov 22 2012,83,11166,False,False,True,True,False,False,True,False,False,False,False,False,False,False,24.99
Wolfenstein: The New Order,May 19 2014,81,17822,False,False,False,True,False,False,False,False,False,False,False,False,False,False,19.99
Jurassic Park: The Game,Nov 15 2011,54,1087,False,False,False,False,True,False,False,False,False,False,False,False,False,False,19.99
Assassins Creed(r) Revelations,Nov 29 2011,80,4225,False,False,False,True,True,False,False,False,False,False,False,False,False,False,19.99
Choplifter HD,Jan 11 2012,65,157,False,False,False,True,False,False,False,False,False,False,False,False,False,False,9.99
Impire,Feb 14 2013,45,313,False,False,False,False,False,False,True,False,False,False,False,False,False,False,19.99
Sleeping Dogs,,81,14510,False,False,False,True,True,False,False,False,False,False,False,False,False,False,0.0
Galactic Civilizations(r) II: Ultimate Edition,Dec 2 2011,92,827,False,False,False,False,False,False,True,False,False,False,False,False,False,False,19.99
Ridge Racer(tm) Unbounded,Mar 29 2012,72,692,False,False,False,False,False,False,False,False,False,False,False,False,True,False,9.99
Demigod,Dec 14 2011,76,566,False,False,False,True,False,False,True,True,False,False,False,False,False,False,9.99
Alan Wakes American Nightmare,May 22 2012,73,3236,False,False,False,True,True,False,False,False,False,False,False,False,False,False,9.99
Call of Duty(r): Black Ops II,Nov 12 2012,74,23400,False,False,False,True,False,False,False,False,False,False,False,False,False,False,59.99
Call of Duty(r): Black Ops II,Nov 12 2012,74,23400,False,False,False,True,False,False,False,False,False,False,False,False,False,False,59.99
Hitman: Absolution(tm),Nov 19 2012,79,18213,False,False,False,True,False,False,False,False,False,False,False,False,False,False,19.99
Tomb Raider,Mar 4 2013,86,55844,False,False,False,True,True,False,False,False,False,False,False,False,False,False,19.99
Kings Bounty: Warriors of the North,Oct 25 2012,74,574,False,False,False,False,False,False,True,True,False,False,False,False,False,False,12.99
Warlock - Master of the Arcane,May 8 2012,71,1809,False,False,False,False,False,False,True,False,False,False,False,False,False,False,24.99
Sonic the Hedgehog 4 - Episode II,May 15 2012,54,551,False,False,False,False,True,False,False,False,False,False,False,False,False,False,9.99
F1 RACE STARS(tm),Nov 13 2012,62,451,False,False,False,False,False,False,False,False,False,False,False,False,True,False,14.99
Binary Domain,Apr 27 2012,68,3404,False,False,False,True,False,False,False,False,False,False,False,False,False,False,14.99
Crusader Kings II,Feb 14 2012,82,16341,False,False,False,False,False,False,True,True,True,False,False,False,False,False,39.99
Dear Esther,Feb 14 2012,75,5542,False,False,True,False,True,True,False,False,False,False,False,False,False,False,9.99
The Dark Eye: Chains of Satinav,Jun 22 2012,75,873,False,False,True,False,True,False,False,False,False,False,False,False,False,False,159.99
Fable - The Lost Chapters,Dec 19 2011,83,3473,False,False,False,True,True,False,False,True,False,False,False,False,False,False,9.99
The Showdown Effect,Mar 5 2013,67,1357,False,False,False,True,False,False,False,False,False,False,False,False,False,False,9.99
Max Payne 3,May 31 2012,87,18737,False,False,False,True,False,False,False,False,False,False,False,False,False,False,19.99
LEGO Harry Potter: Years 5-7,Jan 5 2012,80,329,False,False,False,False,True,False,False,False,False,False,False,False,False,False,19.99
Waveform,Mar 20 2012,81,1727,False,False,True,True,True,True,True,False,True,False,False,False,False,False,1.99
Snapshot,Aug 30 2012,74,202,False,False,True,False,True,True,False,False,False,False,False,False,False,False,9.99
The Bridge,Feb 22 2013,74,2208,False,False,True,False,False,True,True,False,False,False,False,False,False,False,9.99
Awesomenauts,Aug 1 2012,78,17240,False,False,True,True,False,False,True,False,False,False,False,False,False,False,9.99
Serious Sam 2,Jan 31 2012,74,3532,False,False,True,True,False,False,False,False,False,False,False,False,False,False,9.99
Pineapple Smash Crew,Feb 2 2012,62,102,False,False,True,True,False,False,False,False,False,False,False,False,False,False,9.99
Call of Juarez(r) Gunslinger,May 22 2013,79,9891,False,False,False,True,False,False,False,False,False,False,False,False,False,False,14.99
Infested Planet,Mar 6 2014,75,1284,False,False,True,True,False,False,True,False,False,False,False,False,False,False,14.99
Confrontation,Apr 4 2012,51,260,False,False,False,True,False,False,True,True,False,False,False,False,False,False,19.99
Deep Black: Reloaded,Apr 18 2012,39,178,False,False,False,True,False,False,False,False,False,False,False,False,False,False,29.99
Men of War: Condemned Heroes,Apr 12 2012,57,185,False,False,False,True,False,False,True,False,False,False,False,False,False,False,7.99
Sins of a Solar Empire(r): Rebellion,Jun 12 2012,82,5723,False,False,True,False,False,False,True,False,False,False,False,False,False,False,39.99
Crusader Kings Complete,Feb 14 2012,73,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,9.99
Lumino City,Dec 2 2014,70,548,False,False,True,False,True,False,False,False,False,False,False,False,False,False,19.99
BIT.TRIP FATE,Jul 11 2013,74,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,9.99
Dishonored,Oct 8 2012,91,25429,False,False,False,True,True,False,False,False,False,False,False,False,False,False,9.99
Rocksmith(tm),Oct 16 2012,78,781,False,False,False,False,False,True,False,False,True,False,False,False,False,False,29.99
Hell Yeah! Wrath of the Dead Rabbit,Oct 3 2012,64,2312,False,False,False,True,False,False,False,False,False,False,False,False,False,False,14.99
Gratuitous Tank Battles,May 17 2012,69,0,False,False,True,False,False,False,True,False,True,False,False,False,False,False,9.99
The Testament of Sherlock Holmes,Sep 25 2012,73,1468,False,False,False,False,True,False,False,False,False,False,False,False,False,False,19.99
Insanely Twisted Shadow Planet,Apr 17 2012,76,522,False,False,True,True,True,False,False,False,False,False,False,False,False,False,14.99
Jagged Alliance: Crossfire,Aug 24 2012,63,145,False,False,False,False,False,False,True,True,True,False,False,False,False,False,14.99
Chronicle: RuneScape Legends,May 26 2016,76,1405,True,False,False,False,True,False,True,False,False,False,True,False,False,False,0.0
Tiny and Big: Grandpas Leftovers,Jun 19 2012,75,3154,False,False,True,False,False,False,False,False,False,False,False,False,False,False,9.99
Warlock 2: The Exiled,Apr 10 2014,73,646,False,False,False,False,False,False,True,False,False,False,False,False,False,False,19.99
Gunpoint,Jun 3 2013,83,8584,False,False,True,True,False,False,True,False,False,False,False,False,False,False,9.99
Clan of Champions,Oct 30 2012,42,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,39.99
Tales From Space: Mutant Blobs Attack,Aug 15 2012,83,485,False,False,True,True,False,False,False,False,False,False,False,False,False,False,7.99
Saints Row IV,Aug 19 2013,86,39363,False,False,False,True,True,False,False,False,False,False,False,False,False,False,14.99
To the Moon,Sep 7 2012,81,23170,False,False,True,False,True,False,False,True,False,False,False,False,False,False,9.99
Painkiller: Recurring Evil,Feb 29 2012,38,136,False,False,False,True,False,False,False,False,False,False,False,False,False,False,9.99
Sine Mora,Nov 9 2012,77,744,False,False,True,True,False,False,False,False,False,False,False,False,False,False,9.99
SpeedRunners,Apr 19 2016,84,15156,False,False,True,True,False,True,False,False,False,False,False,True,True,False,14.99
