"Name","test_score","fold","Created","dataset","model","multimodal_state","dino_model","Runtime","train_peak_gpu_gb","train_peak_cpu_gb"
"tabpfnv2p5_MUL_IMAGE_JUSTIN_INSTAGRAM_4","0.9830036549007812","4","2026-04-02T00:06:55.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM","TabPFN-v2p5 🇩🇪","all","dino-large","814","2.6572265625","33.14866256713867"
"tabm_MUL_IMAGE_JUSTIN_INSTAGRAM_4","0.9872530262642036","4","2026-04-02T00:05:14.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM","TabM Ⓜ️","ft","dino-large","1626","16.7451171875","58.89632797241211"
"tabm_MUL_IMAGE_JUSTIN_INSTAGRAM_4","0.9814094460310252","4","2026-04-02T00:04:26.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM","TabM Ⓜ️","all","dino-large","763","2.6845703125","30.000171661376953"
"cat_MUL_IMAGE_JUSTIN_INSTAGRAM_4","0.98709441658513","4","2026-04-02T00:03:22.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM","CatBoost 😸","ft","dino-large","1579","16.7294921875","58.969852447509766"
"cat_MUL_IMAGE_JUSTIN_INSTAGRAM_4","0.9745636447081928","4","2026-04-02T00:03:15.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM","CatBoost 😸","all","dino-large","736","2.6572265625","30.036785125732425"
"light_MUL_IMAGE_JUSTIN_INSTAGRAM_4","0.9830720631181464","4","2026-04-02T00:00:13.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM","LightGBM 💡","ft","dino-large","1554","16.7294921875","58.94490051269531"
"light_MUL_IMAGE_JUSTIN_INSTAGRAM_4","0.9795211339889932","4","2026-04-01T23:59:25.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM","LightGBM 💡","all","dino-large","733","2.6572265625","30.237060546875"
"tabpfnv2_MUL_IMAGE_JUSTIN_INSTAGRAM_3","0.9606448821848916","3","2026-04-01T23:55:45.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM","TabPFN-v2 🤯","all","dino-large","812","2.6572265625","33.07273483276367"
"tabpfnv2p5_MUL_IMAGE_JUSTIN_INSTAGRAM_3","0.9644579164899576","3","2026-04-01T23:54:31.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM","TabPFN-v2p5 🇩🇪","all","dino-large","844","2.6572265625","33.03910827636719"
"tabm_MUL_IMAGE_JUSTIN_INSTAGRAM_3","0.988582462355053","3","2026-04-01T23:53:23.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM","TabM Ⓜ️","ft","dino-large","1559","16.7451171875","58.8495979309082"
"tabm_MUL_IMAGE_JUSTIN_INSTAGRAM_3","0.9584478594613504","3","2026-04-01T23:51:57.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM","TabM Ⓜ️","all","dino-large","741","2.6845703125","30.104503631591797"
"cat_MUL_IMAGE_JUSTIN_INSTAGRAM_3","0.9882790401245634","3","2026-04-01T23:51:38.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM","CatBoost 😸","ft","dino-large","3395","16.7275390625","58.39997863769531"
"cat_MUL_IMAGE_JUSTIN_INSTAGRAM_3","0.9589329071784668","3","2026-04-01T23:51:14.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM","CatBoost 😸","all","dino-large","723","2.6572265625","30.214271545410156"
"light_MUL_IMAGE_JUSTIN_INSTAGRAM_3","0.9893762753385952","3","2026-04-01T23:50:49.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM","LightGBM 💡","ft","dino-large","1635","16.7294921875","58.84223937988281"
"light_MUL_IMAGE_JUSTIN_INSTAGRAM_3","0.9573649816962928","3","2026-04-01T23:48:46.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM","LightGBM 💡","all","dino-large","681","2.6572265625","30.227863311767575"
"tabpfnv2_MUL_IMAGE_JUSTIN_INSTAGRAM_2","0.9733318924922753","2","2026-04-01T23:43:06.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM","TabPFN-v2 🤯","all","dino-large","752","2.6572265625","33.12883377075195"
"tabpfnv2p5_MUL_IMAGE_JUSTIN_INSTAGRAM_2","0.980007538983094","2","2026-04-01T23:41:20.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM","TabPFN-v2p5 🇩🇪","all","dino-large","779","2.6572265625","33.090457916259766"
"tabm_MUL_IMAGE_JUSTIN_INSTAGRAM_2","0.9830621062788264","2","2026-04-01T23:40:06.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM","TabM Ⓜ️","ft","dino-large","1700","16.7451171875","59.16522216796875"
"tabm_MUL_IMAGE_JUSTIN_INSTAGRAM_2","0.979703160012679","2","2026-04-01T23:39:31.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM","TabM Ⓜ️","all","dino-large","694","2.6845703125","30.169445037841797"
"cat_MUL_IMAGE_JUSTIN_INSTAGRAM_2","0.9814057725673055","2","2026-04-01T23:39:03.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM","CatBoost 😸","ft","dino-large","1559","16.7294921875","59.12063217163086"
"cat_MUL_IMAGE_JUSTIN_INSTAGRAM_2","0.97266919939791","2","2026-04-01T23:37:59.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM","CatBoost 😸","all","dino-large","761","2.6572265625","30.18688583374023"
"light_MUL_IMAGE_JUSTIN_INSTAGRAM_2","0.980550866603424","2","2026-04-01T23:37:51.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM","LightGBM 💡","ft","dino-large","1511","16.7294921875","59.14334487915039"
"light_MUL_IMAGE_JUSTIN_INSTAGRAM_2","0.9721777502852478","2","2026-04-01T23:37:12.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM","LightGBM 💡","all","dino-large","687","2.6572265625","30.16379165649414"
"tabpfnv2_MUL_IMAGE_JUSTIN_INSTAGRAM_1","0.9612973671251284","1","2026-04-01T23:33:58.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM","TabPFN-v2 🤯","all","dino-large","783","2.6572265625","33.29508590698242"
"tabpfnv2p5_MUL_IMAGE_JUSTIN_INSTAGRAM_1","0.9681007711339448","1","2026-04-01T23:30:11.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM","TabPFN-v2p5 🇩🇪","all","dino-large","766","2.6572265625","33.15349578857422"
"tabm_MUL_IMAGE_JUSTIN_INSTAGRAM_1","0.9832886474772052","1","2026-04-01T23:28:33.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM","TabM Ⓜ️","ft","dino-large","1618","16.7451171875","58.854217529296875"
"tabm_MUL_IMAGE_JUSTIN_INSTAGRAM_1","0.9630115849998008","1","2026-04-01T23:27:32.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM","TabM Ⓜ️","all","dino-large","744","2.6845703125","30.12902069091797"
"cat_MUL_IMAGE_JUSTIN_INSTAGRAM_1","0.9803821151617328","1","2026-04-01T23:26:21.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM","CatBoost 😸","ft","dino-large","1612","16.7294921875","58.832176208496094"
"cat_MUL_IMAGE_JUSTIN_INSTAGRAM_1","0.9557831302598688","1","2026-04-01T23:25:36.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM","CatBoost 😸","all","dino-large","734","2.6572265625","30.231792449951172"
"light_MUL_IMAGE_JUSTIN_INSTAGRAM_1","0.9798258826551158","1","2026-04-01T23:23:46.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM","LightGBM 💡","ft","dino-large","1678","16.7294921875","58.754398345947266"
"light_MUL_IMAGE_JUSTIN_INSTAGRAM_1","0.955670640077066","1","2026-04-01T23:22:59.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM","LightGBM 💡","all","dino-large","727","2.6572265625","30.04645538330078"
"tabpfnv2_MUL_IMAGE_JUSTIN_INSTAGRAM_0","0.9603292853108708","0","2026-04-01T23:20:53.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM","TabPFN-v2 🤯","all","dino-large","775","2.6572265625","33.22022247314453"
"tabpfnv2p5_MUL_IMAGE_JUSTIN_INSTAGRAM_0","0.9693687723533384","0","2026-04-01T23:17:28.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM","TabPFN-v2p5 🇩🇪","all","dino-large","753","2.6572265625","33.003028869628906"
"tabm_MUL_IMAGE_JUSTIN_INSTAGRAM_0","0.986941658201554","0","2026-04-01T23:16:22.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM","TabM Ⓜ️","ft","dino-large","1524","16.7451171875","58.6546516418457"
"tabm_MUL_IMAGE_JUSTIN_INSTAGRAM_0","0.947127163988504","0","2026-04-01T23:16:00.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM","TabM Ⓜ️","all","dino-large","743","2.6845703125","30.046348571777344"
"cat_MUL_IMAGE_JUSTIN_INSTAGRAM_0","0.9850752695304192","0","2026-04-01T23:14:03.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM","CatBoost 😸","ft","dino-large","1555","16.7294921875","58.66609191894531"
"cat_MUL_IMAGE_JUSTIN_INSTAGRAM_0","0.9573588503910224","0","2026-04-01T23:12:42.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM","CatBoost 😸","all","dino-large","764","2.6572265625","30.005088806152344"
"light_MUL_IMAGE_JUSTIN_INSTAGRAM_0","0.9870169481033146","0","2026-04-01T23:11:31.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM","LightGBM 💡","ft","dino-large","1530","16.7294921875","58.68769836425781"
"light_MUL_IMAGE_JUSTIN_INSTAGRAM_0","0.9509533664380818","0","2026-04-01T23:10:43.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM","LightGBM 💡","all","dino-large","727","2.6572265625","29.98166275024414"
"tabpfnv2_MUL_IMAGE_HUBMAP_HPA_4","0.9814232860889138","4","2026-04-01T23:10:02.000Z","MUL_IMAGE_HUBMAP_HPA","TabPFN-v2 🤯","ft","dino-large","1734","14.8486328125","24.67739486694336"
"tabpfnv2_MUL_IMAGE_HUBMAP_HPA_4","0.9564448688641456","4","2026-04-01T23:05:14.000Z","MUL_IMAGE_HUBMAP_HPA","TabPFN-v2 🤯","all","dino-large","724","2.6884765625","12.175670623779297"
"tabpfnv2p5_MUL_IMAGE_HUBMAP_HPA_4","0.98453973514135","4","2026-04-01T23:01:45.000Z","MUL_IMAGE_HUBMAP_HPA","TabPFN-v2p5 🇩🇪","ft","dino-large","1753","14.8486328125","24.722457885742188"
"tabpfnv2p5_MUL_IMAGE_HUBMAP_HPA_4","0.9699534060472336","4","2026-04-01T23:01:22.000Z","MUL_IMAGE_HUBMAP_HPA","TabPFN-v2p5 🇩🇪","all","dino-large","673","2.6884765625","12.142433166503906"
"tabm_MUL_IMAGE_HUBMAP_HPA_4","0.9779807369158476","4","2026-04-01T23:00:28.000Z","MUL_IMAGE_HUBMAP_HPA","TabM Ⓜ️","ft","dino-large","1543","16.7763671875","22.979942321777344"
"tabm_MUL_IMAGE_HUBMAP_HPA_4","0.9704623695963324","4","2026-04-01T22:59:27.000Z","MUL_IMAGE_HUBMAP_HPA","TabM Ⓜ️","all","dino-large","629","2.7158203125","11.10300064086914"
"cat_MUL_IMAGE_HUBMAP_HPA_4","0.9710978041761128","4","2026-04-01T22:58:26.000Z","MUL_IMAGE_HUBMAP_HPA","CatBoost 😸","ft","dino-large","1736","16.7548828125","22.6715087890625"
"cat_MUL_IMAGE_HUBMAP_HPA_4","0.954982048411104","4","2026-04-01T22:55:55.000Z","MUL_IMAGE_HUBMAP_HPA","CatBoost 😸","all","dino-large","879","2.6884765625","11.111385345458984"
"light_MUL_IMAGE_HUBMAP_HPA_4","0.9619430725678274","4","2026-04-01T22:55:51.000Z","MUL_IMAGE_HUBMAP_HPA","LightGBM 💡","ft","dino-large","1575","16.7548828125","22.947593688964844"
"light_MUL_IMAGE_HUBMAP_HPA_4","0.9428387497987114","4","2026-04-01T22:54:46.000Z","MUL_IMAGE_HUBMAP_HPA","LightGBM 💡","all","dino-large","622","2.6884765625","11.091438293457031"
"tabpfnv2_MUL_IMAGE_HUBMAP_HPA_3","0.9781452242875224","3","2026-04-01T22:51:07.000Z","MUL_IMAGE_HUBMAP_HPA","TabPFN-v2 🤯","ft","dino-large","1848","14.8486328125","24.568321228027344"
"tabpfnv2_MUL_IMAGE_HUBMAP_HPA_3","0.9526130199638588","3","2026-04-01T22:50:24.000Z","MUL_IMAGE_HUBMAP_HPA","TabPFN-v2 🤯","all","dino-large","672","2.6884765625","12.173324584960938"
"tabpfnv2p5_MUL_IMAGE_HUBMAP_HPA_3","0.9812754827232648","3","2026-04-01T22:50:00.000Z","MUL_IMAGE_HUBMAP_HPA","TabPFN-v2p5 🇩🇪","ft","dino-large","1843","14.8486328125","24.753631591796875"
"tabpfnv2p5_MUL_IMAGE_HUBMAP_HPA_3","0.9672878062755424","3","2026-04-01T22:49:09.000Z","MUL_IMAGE_HUBMAP_HPA","TabPFN-v2p5 🇩🇪","all","dino-large","654","2.6884765625","12.1689453125"
"tabm_MUL_IMAGE_HUBMAP_HPA_3","0.9747385053065374","3","2026-04-01T22:46:51.000Z","MUL_IMAGE_HUBMAP_HPA","TabM Ⓜ️","ft","dino-large","1741","16.7763671875","22.978740692138672"
"tabm_MUL_IMAGE_HUBMAP_HPA_3","0.967279919509731","3","2026-04-01T22:45:23.000Z","MUL_IMAGE_HUBMAP_HPA","TabM Ⓜ️","all","dino-large","624","2.7158203125","11.11709976196289"
"cat_MUL_IMAGE_HUBMAP_HPA_3","0.9689518699257018","3","2026-04-01T22:44:02.000Z","MUL_IMAGE_HUBMAP_HPA","CatBoost 😸","ft","dino-large","1796","16.7548828125","22.999217987060547"
"cat_MUL_IMAGE_HUBMAP_HPA_3","0.9527753468106812","3","2026-04-01T22:44:01.000Z","MUL_IMAGE_HUBMAP_HPA","CatBoost 😸","all","dino-large","860","2.6884765625","11.02545166015625"
"light_MUL_IMAGE_HUBMAP_HPA_3","0.960793498350496","3","2026-04-01T22:43:56.000Z","MUL_IMAGE_HUBMAP_HPA","LightGBM 💡","ft","dino-large","1647","16.7548828125","22.916973114013672"
"light_MUL_IMAGE_HUBMAP_HPA_3","0.942787956738336","3","2026-04-01T22:43:37.000Z","MUL_IMAGE_HUBMAP_HPA","LightGBM 💡","all","dino-large","660","2.6884765625","11.083290100097656"
"tabpfnv2_MUL_IMAGE_HUBMAP_HPA_2","0.9772812065153176","2","2026-04-01T22:43:22.000Z","MUL_IMAGE_HUBMAP_HPA","TabPFN-v2 🤯","ft","dino-large","2220","14.8486328125","24.68954086303711"
"tabpfnv2_MUL_IMAGE_HUBMAP_HPA_2","0.9605479590636194","2","2026-04-01T22:39:13.000Z","MUL_IMAGE_HUBMAP_HPA","TabPFN-v2 🤯","all","dino-large","663","2.6884765625","12.17483901977539"
"tabpfnv2p5_MUL_IMAGE_HUBMAP_HPA_2","0.979152288248952","2","2026-04-01T22:39:01.000Z","MUL_IMAGE_HUBMAP_HPA","TabPFN-v2p5 🇩🇪","ft","dino-large","2235","14.8486328125","24.654991149902344"
"tabpfnv2p5_MUL_IMAGE_HUBMAP_HPA_2","0.9702320022953742","2","2026-04-01T22:33:05.000Z","MUL_IMAGE_HUBMAP_HPA","TabPFN-v2p5 🇩🇪","all","dino-large","645","2.6884765625","12.161758422851562"
"tabm_MUL_IMAGE_HUBMAP_HPA_2","0.9754636279601938","2","2026-04-01T22:32:58.000Z","MUL_IMAGE_HUBMAP_HPA","TabM Ⓜ️","ft","dino-large","1643","16.7763671875","22.940284729003903"
"tabm_MUL_IMAGE_HUBMAP_HPA_2","0.9692324509494104","2","2026-04-01T22:32:42.000Z","MUL_IMAGE_HUBMAP_HPA","TabM Ⓜ️","all","dino-large","634","2.7158203125","11.080516815185549"
"cat_MUL_IMAGE_HUBMAP_HPA_2","0.9725282260735042","2","2026-04-01T22:30:24.000Z","MUL_IMAGE_HUBMAP_HPA","CatBoost 😸","ft","dino-large","1737","16.7548828125","23.006977081298828"
"cat_MUL_IMAGE_HUBMAP_HPA_2","0.9543207828165594","2","2026-04-01T22:29:21.000Z","MUL_IMAGE_HUBMAP_HPA","CatBoost 😸","all","dino-large","872","2.6884765625","11.10976791381836"
"light_MUL_IMAGE_HUBMAP_HPA_2","0.9660927327105312","2","2026-04-01T22:27:41.000Z","MUL_IMAGE_HUBMAP_HPA","LightGBM 💡","ft","dino-large","1615","16.7548828125","22.939002990722656"
"light_MUL_IMAGE_HUBMAP_HPA_2","0.9445850507345712","2","2026-04-01T22:22:37.000Z","MUL_IMAGE_HUBMAP_HPA","LightGBM 💡","all","dino-large","620","2.6884765625","11.057025909423828"
"tabpfnv2_MUL_IMAGE_HUBMAP_HPA_1","0.9810484875375206","1","2026-04-01T22:21:47.000Z","MUL_IMAGE_HUBMAP_HPA","TabPFN-v2 🤯","ft","dino-large","1752","14.8486328125","24.730487823486328"
"tabpfnv2_MUL_IMAGE_HUBMAP_HPA_1","0.9574010943728244","1","2026-04-01T22:20:31.000Z","MUL_IMAGE_HUBMAP_HPA","TabPFN-v2 🤯","all","dino-large","668","2.6884765625","12.149967193603516"
"tabpfnv2p5_MUL_IMAGE_HUBMAP_HPA_1","0.983990163034424","1","2026-04-01T22:20:10.000Z","MUL_IMAGE_HUBMAP_HPA","TabPFN-v2p5 🇩🇪","ft","dino-large","1732","14.8486328125","24.789142608642575"
"tabpfnv2p5_MUL_IMAGE_HUBMAP_HPA_1","0.9699304160968554","1","2026-04-01T22:19:03.000Z","MUL_IMAGE_HUBMAP_HPA","TabPFN-v2p5 🇩🇪","all","dino-large","674","2.6884765625","12.138587951660156"
"tabm_MUL_IMAGE_HUBMAP_HPA_1","0.9749940326533976","1","2026-04-01T22:18:34.000Z","MUL_IMAGE_HUBMAP_HPA","TabM Ⓜ️","ft","dino-large","1876","16.7763671875","22.992435455322266"
"tabm_MUL_IMAGE_HUBMAP_HPA_1","0.9702386190204466","1","2026-04-01T22:15:56.000Z","MUL_IMAGE_HUBMAP_HPA","TabM Ⓜ️","all","dino-large","624","2.7158203125","11.089351654052734"
"cat_MUL_IMAGE_HUBMAP_HPA_1","0.970521879445576","1","2026-04-01T22:14:00.000Z","MUL_IMAGE_HUBMAP_HPA","CatBoost 😸","ft","dino-large","1883","16.7548828125","22.975757598876953"
"cat_MUL_IMAGE_HUBMAP_HPA_1","0.954376271527378","1","2026-04-01T22:13:36.000Z","MUL_IMAGE_HUBMAP_HPA","CatBoost 😸","all","dino-large","858","2.6884765625","11.076412200927734"
"light_MUL_IMAGE_HUBMAP_HPA_1","0.96157543082499","1","2026-04-01T22:12:59.000Z","MUL_IMAGE_HUBMAP_HPA","LightGBM 💡","ft","dino-large","1829","16.7548828125","22.650959014892575"
"light_MUL_IMAGE_HUBMAP_HPA_1","0.9432772354184084","1","2026-04-01T22:11:13.000Z","MUL_IMAGE_HUBMAP_HPA","LightGBM 💡","all","dino-large","609","2.6884765625","11.07126235961914"
"tabpfnv2_MUL_IMAGE_HUBMAP_HPA_0","0.9807229044903688","0","2026-04-01T22:11:09.000Z","MUL_IMAGE_HUBMAP_HPA","TabPFN-v2 🤯","ft","dino-large","1978","14.8486328125","24.780067443847656"
"tabpfnv2_MUL_IMAGE_HUBMAP_HPA_0","0.9565926427415846","0","2026-04-01T22:10:26.000Z","MUL_IMAGE_HUBMAP_HPA","TabPFN-v2 🤯","all","dino-large","677","2.6884765625","12.169647216796877"
"tabpfnv2p5_MUL_IMAGE_HUBMAP_HPA_0","0.9834583703825434","0","2026-04-01T22:09:48.000Z","MUL_IMAGE_HUBMAP_HPA","TabPFN-v2p5 🇩🇪","ft","dino-large","2046","14.8486328125","24.780208587646484"
"tabpfnv2p5_MUL_IMAGE_HUBMAP_HPA_0","0.9690278243646376","0","2026-04-01T22:09:05.000Z","MUL_IMAGE_HUBMAP_HPA","TabPFN-v2p5 🇩🇪","all","dino-large","657","2.6884765625","12.169967651367188"
"tabm_MUL_IMAGE_HUBMAP_HPA_0","0.9760040487125234","0","2026-04-01T22:07:57.000Z","MUL_IMAGE_HUBMAP_HPA","TabM Ⓜ️","ft","dino-large","1857","16.7763671875","23.09026336669922"
"tabm_MUL_IMAGE_HUBMAP_HPA_0","0.968209807905742","0","2026-04-01T22:07:55.000Z","MUL_IMAGE_HUBMAP_HPA","TabM Ⓜ️","all","dino-large","632","2.7158203125","11.036785125732422"
"cat_MUL_IMAGE_HUBMAP_HPA_0","0.9714906393929904","0","2026-04-01T22:07:22.000Z","MUL_IMAGE_HUBMAP_HPA","CatBoost 😸","ft","dino-large","1902","16.7548828125","22.88536071777344"
"cat_MUL_IMAGE_HUBMAP_HPA_0","0.9549600424877276","0","2026-04-01T22:06:12.000Z","MUL_IMAGE_HUBMAP_HPA","CatBoost 😸","all","dino-large","853","2.6884765625","11.087825775146484"
"light_MUL_IMAGE_HUBMAP_HPA_0","0.9614353123692572","0","2026-04-01T22:03:03.000Z","MUL_IMAGE_HUBMAP_HPA","LightGBM 💡","ft","dino-large","1772","16.7548828125","22.98522567749023"
"light_MUL_IMAGE_HUBMAP_HPA_0","0.9426889462068064","0","2026-04-01T22:02:52.000Z","MUL_IMAGE_HUBMAP_HPA","LightGBM 💡","all","dino-large","638","2.6884765625","11.083816528320312"
"tabpfnv2_MUL_IMAGE_CHEXPERT_4","0.8184905722604393","4","2026-04-01T22:00:54.000Z","MUL_IMAGE_CHEXPERT","TabPFN-v2 🤯","ft","dino-large","1009","14.8291015625","13.426692962646484"
"tabpfnv2_MUL_IMAGE_CHEXPERT_4","0.7905126500201308","4","2026-04-01T22:00:41.000Z","MUL_IMAGE_CHEXPERT","TabPFN-v2 🤯","all","dino-large","324","2.6572265625","6.255725860595703"
"tabpfnv2p5_MUL_IMAGE_CHEXPERT_4","0.8212899633690903","4","2026-04-01T21:59:15.000Z","MUL_IMAGE_CHEXPERT","TabPFN-v2p5 🇩🇪","ft","dino-large","993","14.8291015625","13.424888610839844"
"tabpfnv2p5_MUL_IMAGE_CHEXPERT_4","0.7941793006987666","4","2026-04-01T21:57:22.000Z","MUL_IMAGE_CHEXPERT","TabPFN-v2p5 🇩🇪","all","dino-large","335","2.6572265625","6.243648529052734"
"tabm_MUL_IMAGE_CHEXPERT_4","0.7940691588813215","4","2026-04-01T21:57:21.000Z","MUL_IMAGE_CHEXPERT","TabM Ⓜ️","ft","dino-large","992","16.7451171875","12.71261215209961"
"tabm_MUL_IMAGE_CHEXPERT_4","0.7530395752993658","4","2026-04-01T21:57:00.000Z","MUL_IMAGE_CHEXPERT","TabM Ⓜ️","all","dino-large","344","2.6845703125","5.7941436767578125"
"cat_MUL_IMAGE_CHEXPERT_4","0.8108498684194237","4","2026-04-01T21:56:12.000Z","MUL_IMAGE_CHEXPERT","CatBoost 😸","ft","dino-large","998","16.7294921875","12.853260040283203"
"cat_MUL_IMAGE_CHEXPERT_4","0.7803743303141508","4","2026-04-01T21:55:21.000Z","MUL_IMAGE_CHEXPERT","CatBoost 😸","all","dino-large","312","2.6572265625","5.765571594238281"
"light_MUL_IMAGE_CHEXPERT_4","0.8134385120257842","4","2026-04-01T21:55:00.000Z","MUL_IMAGE_CHEXPERT","LightGBM 💡","ft","dino-large","964","16.7294921875","12.712425231933594"
"light_MUL_IMAGE_CHEXPERT_4","0.7706062577074334","4","2026-04-01T21:54:11.000Z","MUL_IMAGE_CHEXPERT","LightGBM 💡","all","dino-large","297","2.6572265625","5.784343719482422"
"tabpfnv2_MUL_IMAGE_CHEXPERT_3","0.8210715254045322","3","2026-04-01T21:53:32.000Z","MUL_IMAGE_CHEXPERT","TabPFN-v2 🤯","ft","dino-large","1053","14.8291015625","13.449520111083984"
"tabpfnv2_MUL_IMAGE_CHEXPERT_3","0.7957307699426788","3","2026-04-01T21:51:50.000Z","MUL_IMAGE_CHEXPERT","TabPFN-v2 🤯","all","dino-large","305","2.6572265625","6.2224273681640625"
"tabpfnv2p5_MUL_IMAGE_CHEXPERT_3","0.8246132828041559","3","2026-04-01T21:51:48.000Z","MUL_IMAGE_CHEXPERT","TabPFN-v2p5 🇩🇪","ft","dino-large","1070","14.8291015625","13.418113708496094"
"tabpfnv2p5_MUL_IMAGE_CHEXPERT_3","0.7959187857082162","3","2026-04-01T21:51:09.000Z","MUL_IMAGE_CHEXPERT","TabPFN-v2p5 🇩🇪","all","dino-large","295","2.6572265625","6.243782043457031"
"tabm_MUL_IMAGE_CHEXPERT_3","0.7866483166091486","3","2026-04-01T21:51:02.000Z","MUL_IMAGE_CHEXPERT","TabM Ⓜ️","ft","dino-large","1155","16.7451171875","12.787097930908203"
"tabm_MUL_IMAGE_CHEXPERT_3","0.7494783621820661","3","2026-04-01T21:50:16.000Z","MUL_IMAGE_CHEXPERT","TabM Ⓜ️","all","dino-large","277","2.6845703125","5.77862548828125"
"cat_MUL_IMAGE_CHEXPERT_3","0.8086456980553725","3","2026-04-01T21:49:24.000Z","MUL_IMAGE_CHEXPERT","CatBoost 😸","ft","dino-large","1170","16.7294921875","12.86771011352539"
"cat_MUL_IMAGE_CHEXPERT_3","0.7720535764537656","3","2026-04-01T21:49:05.000Z","MUL_IMAGE_CHEXPERT","CatBoost 😸","all","dino-large","299","2.6572265625","5.879890441894531"
"light_MUL_IMAGE_CHEXPERT_3","0.8072446165299416","3","2026-04-01T21:48:36.000Z","MUL_IMAGE_CHEXPERT","LightGBM 💡","ft","dino-large","1152","16.7294921875","12.80828094482422"
"light_MUL_IMAGE_CHEXPERT_3","0.7719199741269973","3","2026-04-01T21:46:19.000Z","MUL_IMAGE_CHEXPERT","LightGBM 💡","all","dino-large","285","2.6572265625","5.7623138427734375"
"tabpfnv2_MUL_IMAGE_CHEXPERT_2","0.823446447729978","2","2026-04-01T21:45:50.000Z","MUL_IMAGE_CHEXPERT","TabPFN-v2 🤯","ft","dino-large","1283","14.8291015625","13.432300567626951"
"tabpfnv2_MUL_IMAGE_CHEXPERT_2","0.7874215793392532","2","2026-04-01T21:45:05.000Z","MUL_IMAGE_CHEXPERT","TabPFN-v2 🤯","all","dino-large","303","2.6572265625","6.2456512451171875"
"tabpfnv2p5_MUL_IMAGE_CHEXPERT_2","0.8257580722242671","2","2026-04-01T21:44:25.000Z","MUL_IMAGE_CHEXPERT","TabPFN-v2p5 🇩🇪","ft","dino-large","1305","14.8291015625","13.42868423461914"
"tabpfnv2p5_MUL_IMAGE_CHEXPERT_2","0.7888851322799105","2","2026-04-01T21:44:08.000Z","MUL_IMAGE_CHEXPERT","TabPFN-v2p5 🇩🇪","all","dino-large","312","2.6572265625","6.230701446533203"
"tabm_MUL_IMAGE_CHEXPERT_2","0.79742355311599","2","2026-04-01T21:44:00.000Z","MUL_IMAGE_CHEXPERT","TabM Ⓜ️","ft","dino-large","1009","16.7451171875","12.670700073242188"
"tabm_MUL_IMAGE_CHEXPERT_2","0.7490426473583353","2","2026-04-01T21:43:15.000Z","MUL_IMAGE_CHEXPERT","TabM Ⓜ️","all","dino-large","314","2.6845703125","5.769718170166016"
"cat_MUL_IMAGE_CHEXPERT_2","0.8102194356798252","2","2026-04-01T21:40:54.000Z","MUL_IMAGE_CHEXPERT","CatBoost 😸","ft","dino-large","980","16.7294921875","12.8145751953125"
"cat_MUL_IMAGE_CHEXPERT_2","0.7803305815077431","2","2026-04-01T21:39:26.000Z","MUL_IMAGE_CHEXPERT","CatBoost 😸","all","dino-large","295","2.6572265625","5.851932525634766"
