"Name","test_score","fold","multimodal_state","model","Created","dataset","Runtime","train_peak_gpu_gb","train_peak_cpu_gb"
"light_REG_IMAGE_MKPHOTO_BOTS_1","0.3236809840455549","1","all","LightGBM 💡","2026-03-30T14:24:15.000Z","REG_IMAGE_MKPHOTO_BOTS","91","37.9779052734375","7.983623504638672"
"tabm_MUL_IMAGE_CHEXPERT_1","0.7876858612446066","1","ft","TabM Ⓜ️","2026-03-30T14:24:10.000Z","MUL_IMAGE_CHEXPERT","189","5.26953125","12.845439910888672"
"tabm_MUL_IMAGE_PETFINDER_0","0.8385545250925166","0","all","TabM Ⓜ️","2026-03-30T14:23:38.000Z","MUL_IMAGE_PETFINDER","376","37.9935302734375","7.91925048828125"
"tabm_BIN_IMAGE_MAMMOGRAPHY_CMMD_3","0.7491942508710803","3","ft","TabM Ⓜ️","2026-03-30T14:23:31.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","253","37.9935302734375","24.53717041015625"
"tabm_BIN_IMAGE_MAMMOGRAPHY_CMMD_3","0.7526567944250872","3","all","TabM Ⓜ️","2026-03-30T14:22:58.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","91","1.255859375","12.425655364990234"
"tabm_MUL_IMAGE_CHEXPERT_1","0.7377787048909782","1","all","TabM Ⓜ️","2026-03-30T14:22:32.000Z","MUL_IMAGE_CHEXPERT","67","5.265625","5.961860656738281"
"cat_BIN_IMAGE_MAMMOGRAPHY_CMMD_3","0.7425522648083624","3","ft","CatBoost 😸","2026-03-30T14:19:31.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","201","5.265625","25.181819915771484"
"cat_BIN_IMAGE_MAMMOGRAPHY_CMMD_3","0.7354747386759583","3","all","CatBoost 😸","2026-03-30T14:18:46.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","111","33.9466552734375","13.493938446044922"
"cat_MUL_IMAGE_CHEXPERT_1","0.8085577177743022","1","ft","CatBoost 😸","2026-03-30T14:18:06.000Z","MUL_IMAGE_CHEXPERT","189","5.265625","13.411556243896484"
"tabpfnv2_REG_IMAGE_MKPHOTO_BOTS_0","0.3635670350679385","0","ft","TabPFN-v2 🤯","2026-03-30T14:17:36.000Z","REG_IMAGE_MKPHOTO_BOTS","281","38.6614990234375","17.86758041381836"
"light_BIN_IMAGE_MAMMOGRAPHY_CMMD_3","0.7269599303135889","3","ft","LightGBM 💡","2026-03-30T14:17:25.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","356","5.01129150390625","24.294628143310547"
"cat_MUL_IMAGE_CHEXPERT_1","0.7637870183261644","1","all","CatBoost 😸","2026-03-30T14:16:35.000Z","MUL_IMAGE_CHEXPERT","67","1.234375","6.508838653564453"
"light_BIN_IMAGE_MAMMOGRAPHY_CMMD_3","0.7313588850174216","3","all","LightGBM 💡","2026-03-30T14:15:41.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","91","1.234375","12.38864517211914"
"tabpfnv2_BIN_IMAGE_MAMMOGRAPHY_CMMD_2","0.8100065331010453","2","ft","TabPFN-v2 🤯","2026-03-30T14:13:50.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","292","37.9818115234375","27.01478576660156"
"tabpfnv2_REG_IMAGE_MKPHOTO_BOTS_0","0.28475004801104575","0","all","TabPFN-v2 🤯","2026-03-30T14:13:37.000Z","REG_IMAGE_MKPHOTO_BOTS","103","37.9818115234375","8.592491149902344"
"cat_MUL_IMAGE_PETFINDER_0","0.8320147757180612","0","ft","CatBoost 😸","2026-03-30T14:12:35.000Z","MUL_IMAGE_PETFINDER","561","38.6614990234375","17.287620544433594"
"light_MUL_IMAGE_CHEXPERT_1","0.805489226930519","1","ft","LightGBM 💡","2026-03-30T14:12:14.000Z","MUL_IMAGE_CHEXPERT","185","2.478515625","12.806438446044922"
"tabpfnv2_BIN_IMAGE_MAMMOGRAPHY_CMMD_2","0.7979965156794424","2","all","TabPFN-v2 🤯","2026-03-30T14:11:56.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","95","1.234375","13.744060516357422"
"tabpfnv2p5_BIN_IMAGE_MAMMOGRAPHY_CMMD_2","0.8208623693379792","2","ft","TabPFN-v2p5 🇩🇪","2026-03-30T14:11:15.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","360","5.01324462890625","26.95730972290039"
"light_MUL_IMAGE_CHEXPERT_1","0.7629073821488133","1","all","LightGBM 💡","2026-03-30T14:10:48.000Z","MUL_IMAGE_CHEXPERT","65","5.28125","5.946399688720703"
"tabpfnv2p5_BIN_IMAGE_MAMMOGRAPHY_CMMD_2","0.8028963414634146","2","all","TabPFN-v2p5 🇩🇪","2026-03-30T14:09:30.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","119","33.9466552734375","13.683185577392578"
"tabm_BIN_IMAGE_MAMMOGRAPHY_CMMD_2","0.7345601045296167","2","ft","TabM Ⓜ️","2026-03-30T14:08:18.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","213","5.28125","24.598682403564453"
"tabpfnv2p5_REG_IMAGE_MKPHOTO_BOTS_0","0.3707212988048145","0","ft","TabPFN-v2p5 🇩🇪","2026-03-30T14:07:04.000Z","REG_IMAGE_MKPHOTO_BOTS","263","37.9779052734375","17.82550048828125"
"tabm_BIN_IMAGE_MAMMOGRAPHY_CMMD_2","0.7708841463414634","2","all","TabM Ⓜ️","2026-03-30T14:06:27.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","120","1.12847900390625","12.300682067871094"
"tabpfnv2_MUL_IMAGE_CHEXPERT_0","0.8157364766166664","0","ft","TabPFN-v2 🤯","2026-03-30T14:05:46.000Z","MUL_IMAGE_CHEXPERT","213","5.265625","13.561897277832031"
"cat_BIN_IMAGE_MAMMOGRAPHY_CMMD_2","0.7607796167247387","2","ft","CatBoost 😸","2026-03-30T14:05:24.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","5180","7.58160400390625","24.69470977783203"
"cat_BIN_IMAGE_MAMMOGRAPHY_CMMD_2","0.7576655052264807","2","all","CatBoost 😸","2026-03-30T14:04:39.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","93","1.234375","13.080371856689451"
"light_BIN_IMAGE_MAMMOGRAPHY_CMMD_2","0.7505226480836236","2","ft","LightGBM 💡","2026-03-30T14:04:33.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","291","37.9779052734375","24.61041259765625"
"tabpfnv2_MUL_IMAGE_CHEXPERT_0","0.7756794809258895","0","all","TabPFN-v2 🤯","2026-03-30T14:03:58.000Z","MUL_IMAGE_CHEXPERT","79","5.94921875","6.344203948974609"
"light_BIN_IMAGE_MAMMOGRAPHY_CMMD_2","0.7361933797909408","2","all","LightGBM 💡","2026-03-30T14:02:31.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","118","33.9466552734375","12.397796630859377"
"tabpfnv2p5_REG_IMAGE_MKPHOTO_BOTS_0","0.33994554161340695","0","all","TabPFN-v2p5 🇩🇪","2026-03-30T14:02:23.000Z","REG_IMAGE_MKPHOTO_BOTS","104","33.9466552734375","8.593379974365234"
"tabpfnv2_BIN_IMAGE_MAMMOGRAPHY_CMMD_1","0.791648519163763","1","ft","TabPFN-v2 🤯","2026-03-30T14:00:36.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","237","5.26953125","26.537105560302734"
"cat_MUL_IMAGE_PETFINDER_0","0.8279841564160215","0","all","CatBoost 😸","2026-03-30T14:00:04.000Z","MUL_IMAGE_PETFINDER","422","38.0345458984375","9.350902557373049"
"tabpfnv2_BIN_IMAGE_MAMMOGRAPHY_CMMD_1","0.8011106271777004","1","all","TabPFN-v2 🤯","2026-03-30T13:59:08.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","298","3.67340087890625","12.962303161621094"
"tabpfnv2p5_MUL_IMAGE_CHEXPERT_0","0.8178307467758383","0","ft","TabPFN-v2p5 🇩🇪","2026-03-30T13:59:07.000Z","MUL_IMAGE_CHEXPERT","209","5.26953125","13.521102905273438"
"tabpfnv2p5_BIN_IMAGE_MAMMOGRAPHY_CMMD_1","0.8045296167247387","1","ft","TabPFN-v2p5 🇩🇪","2026-03-30T13:57:30.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","295","37.9818115234375","26.84808349609375"
"tabpfnv2p5_MUL_IMAGE_CHEXPERT_0","0.7788123477920686","0","all","TabPFN-v2p5 🇩🇪","2026-03-30T13:57:26.000Z","MUL_IMAGE_CHEXPERT","76","5.28125","6.409725189208984"
"tabm_REG_IMAGE_MKPHOTO_BOTS_0","0.3314265298443553","0","ft","TabM Ⓜ️","2026-03-30T13:56:39.000Z","REG_IMAGE_MKPHOTO_BOTS","230","37.9818115234375","16.763511657714844"
"tabpfnv2p5_BIN_IMAGE_MAMMOGRAPHY_CMMD_1","0.7987151567944251","1","all","TabPFN-v2p5 🇩🇪","2026-03-30T13:55:07.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","117","33.9466552734375","13.638195037841797"
"tabm_REG_IMAGE_MKPHOTO_BOTS_0","0.26959042553804635","0","all","TabM Ⓜ️","2026-03-30T13:54:21.000Z","REG_IMAGE_MKPHOTO_BOTS","111","34.0423583984375","7.813865661621094"
"tabm_BIN_IMAGE_MAMMOGRAPHY_CMMD_1","0.721406794425087","1","ft","TabM Ⓜ️","2026-03-30T13:54:15.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","250","5.28125","24.63736343383789"
"tabm_MUL_IMAGE_CHEXPERT_0","0.7778401838753863","0","ft","TabM Ⓜ️","2026-03-30T13:53:17.000Z","MUL_IMAGE_CHEXPERT","175","5.265625","12.738750457763672"
"tabm_BIN_IMAGE_MAMMOGRAPHY_CMMD_1","0.7638501742160279","1","all","TabM Ⓜ️","2026-03-30T13:53:00.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","124","33.9681396484375","12.460525512695312"
"cat_BIN_IMAGE_MAMMOGRAPHY_CMMD_1","0.7635017421602787","1","ft","CatBoost 😸","2026-03-30T13:52:44.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","474","5.01129150390625","24.060222625732425"
"tabm_MUL_IMAGE_CHEXPERT_0","0.7364363594541595","0","all","TabM Ⓜ️","2026-03-30T13:51:40.000Z","MUL_IMAGE_CHEXPERT","66","5.265625","5.957981109619141"
"cat_BIN_IMAGE_MAMMOGRAPHY_CMMD_1","0.7446864111498257","1","all","CatBoost 😸","2026-03-30T13:50:52.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","120","33.9466552734375","13.526920318603516"
"light_MUL_IMAGE_PETFINDER_0","0.8199806481124975","0","ft","LightGBM 💡","2026-03-30T13:50:03.000Z","MUL_IMAGE_PETFINDER","504","34.2435302734375","15.899215698242188"
"light_BIN_IMAGE_MAMMOGRAPHY_CMMD_1","0.7123475609756096","1","ft","LightGBM 💡","2026-03-30T13:49:39.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","247","5.265625","24.631309509277344"
"light_BIN_IMAGE_MAMMOGRAPHY_CMMD_1","0.7440984320557491","1","all","LightGBM 💡","2026-03-30T13:48:56.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","107","33.9466552734375","12.392929077148438"
"cat_REG_IMAGE_MKPHOTO_BOTS_0","0.35492703417459415","0","ft","CatBoost 😸","2026-03-30T13:48:47.000Z","REG_IMAGE_MKPHOTO_BOTS","229","33.9466552734375","17.434669494628906"
"tabpfnv2_BIN_IMAGE_MAMMOGRAPHY_CMMD_0","0.8358449477351916","0","ft","TabPFN-v2 🤯","2026-03-30T13:48:36.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","255","7.58160400390625","26.354644775390625"
"cat_MUL_IMAGE_CHEXPERT_0","0.799919305017601","0","ft","CatBoost 😸","2026-03-30T13:47:32.000Z","MUL_IMAGE_CHEXPERT","172","5.322265625","13.416667938232422"
"tabpfnv2_BIN_IMAGE_MAMMOGRAPHY_CMMD_0","0.8249673344947736","0","all","TabPFN-v2 🤯","2026-03-30T13:46:48.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","120","33.9466552734375","13.578208923339844"
"cat_REG_IMAGE_MKPHOTO_BOTS_0","0.2992429727707412","0","all","CatBoost 😸","2026-03-30T13:46:40.000Z","REG_IMAGE_MKPHOTO_BOTS","99","33.9466552734375","8.549301147460938"
"cat_MUL_IMAGE_CHEXPERT_0","0.7713041927083135","0","all","CatBoost 😸","2026-03-30T13:45:56.000Z","MUL_IMAGE_CHEXPERT","68","5.26953125","6.446025848388672"
"tabpfnv2p5_BIN_IMAGE_MAMMOGRAPHY_CMMD_0","0.8521232578397213","0","ft","TabPFN-v2p5 🇩🇪","2026-03-30T13:45:32.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","222","5.26953125","26.979724884033203"
"tabpfnv2p5_BIN_IMAGE_MAMMOGRAPHY_CMMD_0","0.8330901567944251","0","all","TabPFN-v2p5 🇩🇪","2026-03-30T13:44:46.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","119","33.9466552734375","13.58405303955078"
"tabm_BIN_IMAGE_MAMMOGRAPHY_CMMD_0","0.7995644599303137","0","ft","TabM Ⓜ️","2026-03-30T13:43:20.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","310","7.59332275390625","24.089740753173828"
"light_MUL_IMAGE_CHEXPERT_0","0.802769316858465","0","ft","LightGBM 💡","2026-03-30T13:41:58.000Z","MUL_IMAGE_CHEXPERT","169","1.234375","12.794288635253906"
"tabm_BIN_IMAGE_MAMMOGRAPHY_CMMD_0","0.7698824041811847","0","all","TabM Ⓜ️","2026-03-30T13:41:39.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","94","3.69488525390625","12.205997467041016"
"cat_BIN_IMAGE_MAMMOGRAPHY_CMMD_0","0.8177918118466898","0","ft","CatBoost 😸","2026-03-30T13:41:30.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","311","5.01129150390625","24.68716049194336"
"light_REG_IMAGE_MKPHOTO_BOTS_0","0.3165995000686187","0","ft","LightGBM 💡","2026-03-30T13:41:06.000Z","REG_IMAGE_MKPHOTO_BOTS","231","37.9779052734375","16.48459243774414"
"cat_BIN_IMAGE_MAMMOGRAPHY_CMMD_0","0.7813588850174216","0","all","CatBoost 😸","2026-03-30T13:39:49.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","93","1.10699462890625","12.622821807861328"
"light_MUL_IMAGE_CHEXPERT_0","0.7625879056579575","0","all","LightGBM 💡","2026-03-30T13:38:52.000Z","MUL_IMAGE_CHEXPERT","162","1.234375","5.946067810058594"
"light_BIN_IMAGE_MAMMOGRAPHY_CMMD_0","0.7910060975609756","0","ft","LightGBM 💡","2026-03-30T13:38:48.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","354","37.9779052734375","24.55213928222656"
"light_REG_IMAGE_MKPHOTO_BOTS_0","0.28319955188512","0","all","LightGBM 💡","2026-03-30T13:38:47.000Z","REG_IMAGE_MKPHOTO_BOTS","116","37.9779052734375","7.980365753173828"
"light_MUL_IMAGE_PETFINDER_0","0.8064851851382446","0","all","LightGBM 💡","2026-03-30T13:38:47.000Z","MUL_IMAGE_PETFINDER","377","37.9779052734375","7.973304748535156"
"light_BIN_IMAGE_MAMMOGRAPHY_CMMD_0","0.7505879790940767","0","all","LightGBM 💡","2026-03-30T13:38:43.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","155","3.67340087890625","12.255935668945312"
"tabpfnv2_BIN_IMAGE_CELEBA_ATTRACTIVENESS_4","0.9215424959803736","4","ft","TabPFN-v2 🤯","2026-03-30T10:58:52.000Z","BIN_IMAGE_CELEBA_ATTRACTIVENESS","230","2.93121337890625","7.547763824462891"
"tabpfnv2_BIN_IMAGE_CELEBA_ATTRACTIVENESS_4","0.9128133782771084","4","all","TabPFN-v2 🤯","2026-03-30T10:56:50.000Z","BIN_IMAGE_CELEBA_ATTRACTIVENESS","85","2.93121337890625","3.368316650390625"
"tabpfnv2p5_BIN_IMAGE_CELEBA_ATTRACTIVENESS_4","0.9226470803054816","4","ft","TabPFN-v2p5 🇩🇪","2026-03-30T10:51:42.000Z","BIN_IMAGE_CELEBA_ATTRACTIVENESS","222","2.93121337890625","7.179222106933594"
"tabpfnv2p5_BIN_IMAGE_CELEBA_ATTRACTIVENESS_4","0.9148729677999662","4","all","TabPFN-v2p5 🇩🇪","2026-03-30T10:49:51.000Z","BIN_IMAGE_CELEBA_ATTRACTIVENESS","80","2.93121337890625","3.2570724487304688"
"tabm_BIN_IMAGE_CELEBA_ATTRACTIVENESS_4","0.9194263765531968","4","ft","TabM Ⓜ️","2026-03-30T10:45:14.000Z","BIN_IMAGE_CELEBA_ATTRACTIVENESS","209","2.93121337890625","7.198871612548828"
"tabm_BIN_IMAGE_CELEBA_ATTRACTIVENESS_4","0.9134382088124618","4","all","TabM Ⓜ️","2026-03-30T10:43:49.000Z","BIN_IMAGE_CELEBA_ATTRACTIVENESS","60","2.93121337890625","3.102752685546875"
"cat_BIN_IMAGE_CELEBA_ATTRACTIVENESS_4","0.9184238462146476","4","ft","CatBoost 😸","2026-03-30T10:39:12.000Z","BIN_IMAGE_CELEBA_ATTRACTIVENESS","207","2.93121337890625","7.229248046875"
"cat_BIN_IMAGE_CELEBA_ATTRACTIVENESS_4","0.9109478914345688","4","all","CatBoost 😸","2026-03-30T10:37:50.000Z","BIN_IMAGE_CELEBA_ATTRACTIVENESS","57","2.93121337890625","3.1980209350585938"
"light_BIN_IMAGE_CELEBA_ATTRACTIVENESS_4","0.9177264773064951","4","ft","LightGBM 💡","2026-03-30T10:33:22.000Z","BIN_IMAGE_CELEBA_ATTRACTIVENESS","205","2.93121337890625","7.220348358154297"
"light_BIN_IMAGE_CELEBA_ATTRACTIVENESS_4","0.9050437681533532","4","all","LightGBM 💡","2026-03-30T10:32:03.000Z","BIN_IMAGE_CELEBA_ATTRACTIVENESS","60","2.93121337890625","3.164794921875"
"tabpfnv2_BIN_IMAGE_CELEBA_ATTRACTIVENESS_3","0.9065715763638964","3","ft","TabPFN-v2 🤯","2026-03-30T10:25:50.000Z","BIN_IMAGE_CELEBA_ATTRACTIVENESS","292","2.93121337890625","7.394573211669922"
"tabpfnv2_BIN_IMAGE_CELEBA_ATTRACTIVENESS_3","0.904754114926796","3","all","TabPFN-v2 🤯","2026-03-30T10:23:46.000Z","BIN_IMAGE_CELEBA_ATTRACTIVENESS","89","2.93121337890625","3.5042877197265625"
"tabpfnv2p5_BIN_IMAGE_CELEBA_ATTRACTIVENESS_3","0.9072294243654891","3","ft","TabPFN-v2p5 🇩🇪","2026-03-30T10:17:42.000Z","BIN_IMAGE_CELEBA_ATTRACTIVENESS","286","2.93121337890625","7.543586730957031"
"tabpfnv2p5_BIN_IMAGE_CELEBA_ATTRACTIVENESS_3","0.9048771800282348","3","all","TabPFN-v2p5 🇩🇪","2026-03-30T10:15:46.000Z","BIN_IMAGE_CELEBA_ATTRACTIVENESS","78","2.93121337890625","3.3581809997558594"
"tabpfnv2_REG_IMAGE_FASHION_HNM_CONSUMER_AGE_4","0.6640192442787585","4","ft","TabPFN-v2 🤯","2026-03-30T10:13:02.000Z","REG_IMAGE_FASHION_HNM_CONSUMER_AGE","747","0.45465087890625","5.770931243896484"
"tabm_BIN_IMAGE_CELEBA_ATTRACTIVENESS_3","0.9115992359958418","3","ft","TabM Ⓜ️","2026-03-30T10:11:01.000Z","BIN_IMAGE_CELEBA_ATTRACTIVENESS","211","2.93121337890625","7.271953582763672"
"tabm_BIN_IMAGE_CELEBA_ATTRACTIVENESS_3","0.9026665105840992","3","all","TabM Ⓜ️","2026-03-30T10:09:35.000Z","BIN_IMAGE_CELEBA_ATTRACTIVENESS","60","2.93121337890625","3.30721664428711"
"cat_BIN_IMAGE_CELEBA_ATTRACTIVENESS_3","0.9092259805437076","3","ft","CatBoost 😸","2026-03-30T10:04:45.000Z","BIN_IMAGE_CELEBA_ATTRACTIVENESS","218","8.32965087890625","7.285751342773437"
"cat_BIN_IMAGE_CELEBA_ATTRACTIVENESS_3","0.8977759234635122","3","all","CatBoost 😸","2026-03-30T10:03:15.000Z","BIN_IMAGE_CELEBA_ATTRACTIVENESS","63","3.98785400390625","3.23065185546875"
"light_BIN_IMAGE_CELEBA_ATTRACTIVENESS_3","0.9048936887613548","3","ft","LightGBM 💡","2026-03-30T09:58:32.000Z","BIN_IMAGE_CELEBA_ATTRACTIVENESS","215","7.57965087890625","7.221534729003906"
"light_BIN_IMAGE_CELEBA_ATTRACTIVENESS_3","0.8922099790789328","3","all","LightGBM 💡","2026-03-30T09:56:57.000Z","BIN_IMAGE_CELEBA_ATTRACTIVENESS","61","7.62652587890625","3.2905807495117188"
"tabpfnv2_BIN_IMAGE_CELEBA_ATTRACTIVENESS_2","0.9201537613397486","2","ft","TabPFN-v2 🤯","2026-03-30T09:52:04.000Z","BIN_IMAGE_CELEBA_ATTRACTIVENESS","204","7.61676025390625","7.229351043701172"
"tabpfnv2_REG_IMAGE_FASHION_HNM_CONSUMER_AGE_4","0.6207992396251576","4","all","TabPFN-v2 🤯","2026-03-30T09:51:39.000Z","REG_IMAGE_FASHION_HNM_CONSUMER_AGE","719","19.908203125","2.8533668518066406"
"tabpfnv2_BIN_IMAGE_CELEBA_ATTRACTIVENESS_2","0.9120834921673564","2","all","TabPFN-v2 🤯","2026-03-30T09:49:46.000Z","BIN_IMAGE_CELEBA_ATTRACTIVENESS","99","3.73785400390625","3.17928695678711"
"tabpfnv2p5_BIN_IMAGE_CELEBA_ATTRACTIVENESS_2","0.9202583166495076","2","ft","TabPFN-v2p5 🇩🇪","2026-03-30T09:45:17.000Z","BIN_IMAGE_CELEBA_ATTRACTIVENESS","186","7.61676025390625","7.2353057861328125"
"tabpfnv2p5_BIN_IMAGE_CELEBA_ATTRACTIVENESS_2","0.9138324173487776","2","all","TabPFN-v2p5 🇩🇪","2026-03-30T09:42:52.000Z","BIN_IMAGE_CELEBA_ATTRACTIVENESS","102","3.98785400390625","3.469696044921875"
"tabm_BIN_IMAGE_CELEBA_ATTRACTIVENESS_2","0.9199076311368714","2","ft","TabM Ⓜ️","2026-03-30T09:38:16.000Z","BIN_IMAGE_CELEBA_ATTRACTIVENESS","188","7.57965087890625","7.200065612792969"
"tabm_BIN_IMAGE_CELEBA_ATTRACTIVENESS_2","0.910666742706892","2","all","TabM Ⓜ️","2026-03-30T09:36:33.000Z","BIN_IMAGE_CELEBA_ATTRACTIVENESS","65","3.72613525390625","3.168773651123047"
"tabpfnv2p5_REG_IMAGE_FASHION_HNM_CONSUMER_AGE_4","0.6776469535915082","4","ft","TabPFN-v2p5 🇩🇪","2026-03-30T09:35:37.000Z","REG_IMAGE_FASHION_HNM_CONSUMER_AGE","759","19.908203125","5.694877624511719"
"cat_BIN_IMAGE_CELEBA_ATTRACTIVENESS_2","0.9169490660559436","2","ft","CatBoost 😸","2026-03-30T09:32:12.000Z","BIN_IMAGE_CELEBA_ATTRACTIVENESS","177","7.57965087890625","7.348670959472656"
"cat_BIN_IMAGE_CELEBA_ATTRACTIVENESS_2","0.9055410312055076","2","all","CatBoost 😸","2026-03-30T09:30:23.000Z","BIN_IMAGE_CELEBA_ATTRACTIVENESS","82","7.62652587890625","3.193958282470703"
"light_BIN_IMAGE_CELEBA_ATTRACTIVENESS_2","0.913422200343982","2","ft","LightGBM 💡","2026-03-30T09:26:15.000Z","BIN_IMAGE_CELEBA_ATTRACTIVENESS","176","4.01129150390625","7.187660217285156"
"light_BIN_IMAGE_CELEBA_ATTRACTIVENESS_2","0.8991896713361369","2","all","LightGBM 💡","2026-03-30T09:24:41.000Z","BIN_IMAGE_CELEBA_ATTRACTIVENESS","62","7.61676025390625","3.2038841247558594"
"tabpfnv2_BIN_IMAGE_CELEBA_ATTRACTIVENESS_1","0.9096917269235424","1","ft","TabPFN-v2 🤯","2026-03-30T09:18:19.000Z","BIN_IMAGE_CELEBA_ATTRACTIVENESS","282","7.61676025390625","7.298927307128906"
"tabpfnv2_BIN_IMAGE_CELEBA_ATTRACTIVENESS_1","0.9028396021495372","1","all","TabPFN-v2 🤯","2026-03-30T09:15:55.000Z","BIN_IMAGE_CELEBA_ATTRACTIVENESS","104","3.98785400390625","3.295734405517578"
"tabpfnv2p5_REG_IMAGE_FASHION_HNM_CONSUMER_AGE_4","0.6435263728834657","4","all","TabPFN-v2p5 🇩🇪","2026-03-30T09:15:51.000Z","REG_IMAGE_FASHION_HNM_CONSUMER_AGE","654","19.908203125","2.8888893127441406"
"tabpfnv2p5_BIN_IMAGE_CELEBA_ATTRACTIVENESS_1","0.9107873064851306","1","ft","TabPFN-v2p5 🇩🇪","2026-03-30T09:09:51.000Z","BIN_IMAGE_CELEBA_ATTRACTIVENESS","276","7.57965087890625","7.34613037109375"
"tabpfnv2p5_BIN_IMAGE_CELEBA_ATTRACTIVENESS_1","0.9037926062887268","1","all","TabPFN-v2p5 🇩🇪","2026-03-30T09:07:37.000Z","BIN_IMAGE_CELEBA_ATTRACTIVENESS","93","7.61090087890625","3.441246032714844"
"tabm_BIN_IMAGE_CELEBA_ATTRACTIVENESS_1","0.9114101359619238","1","ft","TabM Ⓜ️","2026-03-30T09:02:24.000Z","BIN_IMAGE_CELEBA_ATTRACTIVENESS","219","7.62652587890625","7.229286193847656"
"tabm_REG_IMAGE_FASHION_HNM_CONSUMER_AGE_4","0.6623529862043864","4","ft","TabM Ⓜ️","2026-03-30T09:00:47.000Z","REG_IMAGE_FASHION_HNM_CONSUMER_AGE","706","19.908203125","5.724262237548828"
"tabm_BIN_IMAGE_CELEBA_ATTRACTIVENESS_1","0.8953956643064181","1","all","TabM Ⓜ️","2026-03-30T09:00:39.000Z","BIN_IMAGE_CELEBA_ATTRACTIVENESS","64","7.57769775390625","3.2199478149414062"
"cat_BIN_IMAGE_CELEBA_ATTRACTIVENESS_1","0.9106817506460918","1","ft","CatBoost 😸","2026-03-30T08:55:51.000Z","BIN_IMAGE_CELEBA_ATTRACTIVENESS","212","7.61676025390625","7.464973449707031"
"cat_BIN_IMAGE_CELEBA_ATTRACTIVENESS_1","0.900082143453887","1","all","CatBoost 😸","2026-03-30T08:54:13.000Z","BIN_IMAGE_CELEBA_ATTRACTIVENESS","67","3.99371337890625","3.0329742431640625"
"light_BIN_IMAGE_CELEBA_ATTRACTIVENESS_1","0.9053939534013494","1","ft","LightGBM 💡","2026-03-30T08:49:19.000Z","BIN_IMAGE_CELEBA_ATTRACTIVENESS","213","7.61676025390625","7.288654327392578"
"light_BIN_IMAGE_CELEBA_ATTRACTIVENESS_1","0.8944071413777888","1","all","LightGBM 💡","2026-03-30T08:47:44.000Z","BIN_IMAGE_CELEBA_ATTRACTIVENESS","59","3.71051025390625","3.2951927185058594"
"tabm_REG_IMAGE_FASHION_HNM_CONSUMER_AGE_4","0.6367856074867579","4","all","TabM Ⓜ️","2026-03-30T08:43:17.000Z","REG_IMAGE_FASHION_HNM_CONSUMER_AGE","574","19.908203125","2.7669715881347656"
"tabpfnv2_BIN_IMAGE_CELEBA_ATTRACTIVENESS_0","0.9140315226754954","0","ft","TabPFN-v2 🤯","2026-03-30T08:41:30.000Z","BIN_IMAGE_CELEBA_ATTRACTIVENESS","241","7.65972900390625","7.380245208740234"
"tabpfnv2_BIN_IMAGE_CELEBA_ATTRACTIVENESS_0","0.9091389344963484","0","all","TabPFN-v2 🤯","2026-03-30T08:39:18.000Z","BIN_IMAGE_CELEBA_ATTRACTIVENESS","93","7.57965087890625","3.3034019470214844"
