"Name","test_score","fold","multimodal_state","model","Created","dataset","Runtime","State","train_peak_cpu_gb","train_peak_gpu_gb"
"light_MUL_TEXT_MICHELIN_RESTAURANTS_3","0.9020399775904752","3","ft","LightGBM 💡","2026-04-03T01:50:27.000Z","MUL_TEXT_MICHELIN_RESTAURANTS","4098","finished","1.7564697265625","19.7041015625"
"tabm_MUL_TEXT_PRODUCT_SENTIMENT_4","0.9019824316319068","4","all","TabM Ⓜ️","2026-04-03T00:27:30.000Z","MUL_TEXT_PRODUCT_SENTIMENT","50","finished","1.6606941223144531","1.1201171875"
"light_MUL_TEXT_SPOTIFY_GENRES_3","0.901965726110272","3","ft","LightGBM 💡","2026-04-03T07:17:41.000Z","MUL_TEXT_SPOTIFY_GENRES","4123","finished","1.867218017578125","21.3447265625"
"light_MUL_TEXT_SPOTIFY_GENRES_4","0.9016764796937374","4","all","LightGBM 💡","2026-04-03T07:35:58.000Z","MUL_TEXT_SPOTIFY_GENRES","259","finished","1.6180877685546875","1.0986328125"
"cat_MUL_TEXT_PRODUCT_SENTIMENT_4","0.9014415033768406","4","all","CatBoost 😸","2026-04-03T00:27:00.000Z","MUL_TEXT_PRODUCT_SENTIMENT","57","finished","1.4986572265625","1.0986328125"
"light_MUL_TEXT_SPOTIFY_GENRES_0","0.9013881569319916","0","ft","LightGBM 💡","2026-04-03T06:09:44.000Z","MUL_TEXT_SPOTIFY_GENRES","4125","finished","1.7851791381835938","21.3447265625"
"cat_MUL_TEXT_WOMEN_CLOTHING_REVIEW_1","0.9012352931856312","1","all","CatBoost 😸","2026-04-03T00:34:48.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","194","finished","1.7215080261230469","1.0986328125"
"light_MUL_TEXT_WOMEN_CLOTHING_REVIEW_1","0.9010313726658288","1","ft","LightGBM 💡","2026-04-03T00:34:22.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","1097","finished","1.7495574951171875","15.9072265625"
"cat_MUL_TEXT_WOMEN_CLOTHING_REVIEW_4","0.9009836279109956","4","all","CatBoost 😸","2026-04-03T00:55:40.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","192","finished","1.8035621643066408","1.0986328125"
"tabpfnv2_REG_TEXT_SCIMAGOJR_IMPACT_0","0.9007797837257384","0","ft","TabPFN-v2 🤯","2026-04-03T20:48:51.000Z","REG_TEXT_SCIMAGOJR_IMPACT","6123","finished","2.25286865234375","18.2275390625"
"cat_MUL_TEXT_PRODUCT_SENTIMENT_3","0.9001052640937716","3","all","CatBoost 😸","2026-04-03T00:24:41.000Z","MUL_TEXT_PRODUCT_SENTIMENT","57","finished","1.4936256408691406","1.0986328125"
"light_MUL_TEXT_PRODUCT_SENTIMENT_4","0.9000989691086764","4","ft","LightGBM 💡","2026-04-03T00:26:28.000Z","MUL_TEXT_PRODUCT_SENTIMENT","425","finished","1.7315216064453125","18.8955078125"
"light_MUL_TEXT_WOMEN_CLOTHING_REVIEW_0","0.899790994693301","0","all","LightGBM 💡","2026-04-03T00:30:27.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","150","finished","1.511676788330078","1.0986328125"
"light_MUL_TEXT_MICHELIN_RESTAURANTS_1","0.899751387422566","1","ft","LightGBM 💡","2026-04-03T01:10:07.000Z","MUL_TEXT_MICHELIN_RESTAURANTS","2413","finished","1.7457351684570312","19.7041015625"
"light_MUL_TEXT_WOMEN_CLOTHING_REVIEW_2","0.899666995032085","2","all","LightGBM 💡","2026-04-03T00:37:25.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","150","finished","1.5136566162109375","1.0986328125"
"tabpfnv2_BIN_TEXT_FAKE_JOB_POSTING_4","0.8996196546052632","4","ft","TabPFN-v2 🤯","2026-04-03T00:05:31.000Z","BIN_TEXT_FAKE_JOB_POSTING","1677","finished","1.9187583923339844","18.8779296875"
"light_BIN_TEXT_FAKE_JOB_POSTING_1","0.8994801456766918","1","ft","LightGBM 💡","2026-04-02T23:30:11.000Z","BIN_TEXT_FAKE_JOB_POSTING","1469","finished","1.7766761779785156","21.1279296875"
"light_MUL_TEXT_MICHELIN_RESTAURANTS_0","0.8990736723346325","0","all","LightGBM 💡","2026-04-03T00:59:01.000Z","MUL_TEXT_MICHELIN_RESTAURANTS","403","finished","1.5669021606445312","1.0986328125"
"cat_MUL_TEXT_WOMEN_CLOTHING_REVIEW_3","0.898971351535096","3","all","CatBoost 😸","2026-04-03T00:49:16.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","189","finished","1.7224044799804688","1.0986328125"
"tabpfnv2_REG_TEXT_BABIES_PRICES_4","0.8988185300739655","4","all","TabPFN-v2 🤯","2026-04-03T11:48:57.000Z","REG_TEXT_BABIES_PRICES","149","finished","1.6430397033691406","1.1044921875"
"tabm_REG_TEXT_BABIES_PRICES_2","0.8985167984212272","2","all","TabM Ⓜ️","2026-04-03T11:17:33.000Z","REG_TEXT_BABIES_PRICES","137","finished","1.7424392700195312","1.1240234375"
"light_REG_TEXT_BABIES_PRICES_1","0.898023910120968","1","all","LightGBM 💡","2026-04-03T10:51:32.000Z","REG_TEXT_BABIES_PRICES","128","finished","1.4818572998046875","1.0986328125"
"light_MUL_TEXT_PRODUCT_SENTIMENT_2","0.8977414712372032","2","all","LightGBM 💡","2026-04-03T00:17:40.000Z","MUL_TEXT_PRODUCT_SENTIMENT","49","finished","1.4579391479492188","1.0986328125"
"tabpfnv2_REG_TEXT_BABIES_PRICES_4","0.8973868007257356","4","ft","TabPFN-v2 🤯","2026-04-03T11:49:15.000Z","REG_TEXT_BABIES_PRICES","2785","finished","1.7979774475097656","16.9619140625"
"light_MUL_TEXT_SPOTIFY_GENRES_0","0.8972368292737644","0","all","LightGBM 💡","2026-04-03T06:09:26.000Z","MUL_TEXT_SPOTIFY_GENRES","602","finished","1.73583984375","1.0986328125"
"light_MUL_TEXT_MICHELIN_RESTAURANTS_3","0.8969807052348289","3","all","LightGBM 💡","2026-04-03T01:44:33.000Z","MUL_TEXT_MICHELIN_RESTAURANTS","523","finished","1.5677833557128906","1.0986328125"
"light_MUL_TEXT_WOMEN_CLOTHING_REVIEW_1","0.89659533942711","1","all","LightGBM 💡","2026-04-03T00:34:20.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","151","finished","1.5107879638671875","1.0986328125"
"light_MUL_TEXT_SPOTIFY_GENRES_1","0.8965479905840478","1","ft","LightGBM 💡","2026-04-03T06:18:17.000Z","MUL_TEXT_SPOTIFY_GENRES","4157","finished","1.898174285888672","21.3447265625"
"light_MUL_TEXT_SPOTIFY_GENRES_2","0.8964067497574958","2","all","LightGBM 💡","2026-04-03T06:25:12.000Z","MUL_TEXT_SPOTIFY_GENRES","261","finished","1.6274299621582031","1.0986328125"
"light_MUL_TEXT_SPOTIFY_GENRES_3","0.8963043734580325","3","all","LightGBM 💡","2026-04-03T07:13:04.000Z","MUL_TEXT_SPOTIFY_GENRES","274","finished","1.69232177734375","1.0986328125"
"tabpfnv2_REG_TEXT_SCIMAGOJR_IMPACT_0","0.8962192535400391","0","all","TabPFN-v2 🤯","2026-04-03T20:47:27.000Z","REG_TEXT_SCIMAGOJR_IMPACT","745","finished","2.309886932373047","1.0986328125"
"cat_MUL_TEXT_PRODUCT_SENTIMENT_1","0.895891918195852","1","all","CatBoost 😸","2026-04-03T00:13:05.000Z","MUL_TEXT_PRODUCT_SENTIMENT","61","finished","1.495319366455078","1.0986328125"
"cat_BIN_TEXT_FAKE_JOB_POSTING_4","0.895735432330827","4","all","CatBoost 😸","2026-04-02T23:59:54.000Z","BIN_TEXT_FAKE_JOB_POSTING","246","finished","1.7047691345214844","1.0986328125"
"light_MUL_TEXT_MICHELIN_RESTAURANTS_1","0.8955586874444125","1","all","LightGBM 💡","2026-04-03T01:09:54.000Z","MUL_TEXT_MICHELIN_RESTAURANTS","402","finished","1.5635032653808594","1.0986328125"
"tabpfnv2p5_REG_TEXT_SCIMAGOJR_IMPACT_0","0.8951468467712402","0","all","TabPFN-v2p5 🇩🇪","2026-04-03T20:42:08.000Z","REG_TEXT_SCIMAGOJR_IMPACT","720","finished","1.981365203857422","1.0986328125"
"light_MUL_TEXT_WOMEN_CLOTHING_REVIEW_3","0.8947475939372345","3","all","LightGBM 💡","2026-04-03T00:47:33.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","149","finished","1.515094757080078","1.0986328125"
"light_MUL_TEXT_WOMEN_CLOTHING_REVIEW_3","0.8943104018043082","3","ft","LightGBM 💡","2026-04-03T00:47:42.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","965","finished","1.741119384765625","15.9072265625"
"tabpfnv2p5_REG_TEXT_BABIES_PRICES_3","0.8941917931139363","3","all","TabPFN-v2p5 🇩🇪","2026-04-03T11:33:32.000Z","REG_TEXT_BABIES_PRICES","141","finished","1.6163711547851562","1.1044921875"
"cat_BIN_TEXT_FAKE_JOB_POSTING_1","0.8941347509398496","1","all","CatBoost 😸","2026-04-02T23:31:31.000Z","BIN_TEXT_FAKE_JOB_POSTING","247","finished","1.7698211669921875","1.0986328125"
"light_MUL_TEXT_MICHELIN_RESTAURANTS_4","0.8939560333621044","4","all","LightGBM 💡","2026-04-03T02:03:12.000Z","MUL_TEXT_MICHELIN_RESTAURANTS","401","finished","1.5648345947265625","1.0986328125"
"light_MUL_TEXT_SPOTIFY_GENRES_1","0.8938534358105512","1","all","LightGBM 💡","2026-04-03T06:17:57.000Z","MUL_TEXT_SPOTIFY_GENRES","258","finished","1.6162643432617188","1.0986328125"
"tabm_MUL_TEXT_PRODUCT_SENTIMENT_1","0.8934976533469206","1","all","TabM Ⓜ️","2026-04-03T00:14:13.000Z","MUL_TEXT_PRODUCT_SENTIMENT","50","finished","1.659870147705078","1.1201171875"
"light_MUL_TEXT_WOMEN_CLOTHING_REVIEW_4","0.8931484938517078","4","all","LightGBM 💡","2026-04-03T00:54:17.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","150","finished","1.5113143920898438","1.0986328125"
"cat_BIN_TEXT_FAKE_JOB_POSTING_0","0.8926221804511278","0","all","CatBoost 😸","2026-04-02T23:22:55.000Z","BIN_TEXT_FAKE_JOB_POSTING","244","finished","1.7197990417480469","1.0986328125"
"tabm_REG_TEXT_BABIES_PRICES_3","0.8917702525492878","3","ft","TabM Ⓜ️","2026-04-03T11:31:29.000Z","REG_TEXT_BABIES_PRICES","2526","finished","1.8208274841308592","20.8623046875"
"tabpfnv2p5_REG_TEXT_SCIMAGOJR_IMPACT_4","0.8910460472106934","4","all","TabPFN-v2p5 🇩🇪","2026-04-03T22:53:19.000Z","REG_TEXT_SCIMAGOJR_IMPACT","696","finished","1.942108154296875","1.0986328125"
"tabm_REG_TEXT_SCIMAGOJR_IMPACT_0","0.8902333974838257","0","all","TabM Ⓜ️","2026-04-03T20:33:30.000Z","REG_TEXT_SCIMAGOJR_IMPACT","575","finished","1.815147399902344","1.1259765625"
"tabm_REG_TEXT_SCIMAGOJR_IMPACT_1","0.8895706534385681","1","ft","TabM Ⓜ️","2026-04-03T21:06:49.000Z","REG_TEXT_SCIMAGOJR_IMPACT","4734","finished","1.9056129455566408","17.1123046875"
"light_BIN_TEXT_FAKE_JOB_POSTING_1","0.8888480968045113","1","all","LightGBM 💡","2026-04-02T23:30:02.000Z","BIN_TEXT_FAKE_JOB_POSTING","223","finished","1.5693359375","1.0986328125"
"tabm_REG_TEXT_BABIES_PRICES_2","0.8887900740134694","2","ft","TabM Ⓜ️","2026-04-03T11:19:26.000Z","REG_TEXT_BABIES_PRICES","2525","finished","1.8226890563964844","20.8623046875"
"cat_REG_TEXT_SCIMAGOJR_IMPACT_0","0.8883265288232477","0","ft","CatBoost 😸","2026-04-03T20:27:04.000Z","REG_TEXT_SCIMAGOJR_IMPACT","5046","finished","2.049884796142578","20.7353515625"
"tabm_REG_TEXT_BABIES_PRICES_0","0.8881788940470504","0","all","TabM Ⓜ️","2026-04-03T10:39:52.000Z","REG_TEXT_BABIES_PRICES","136","finished","1.7405433654785156","1.1240234375"
"tabpfnv2p5_REG_TEXT_SCIMAGOJR_IMPACT_4","0.8869866132736206","4","ft","TabPFN-v2p5 🇩🇪","2026-04-03T22:54:35.000Z","REG_TEXT_SCIMAGOJR_IMPACT","7492","finished","2.1186752319335938","18.2275390625"
"light_BIN_TEXT_FAKE_JOB_POSTING_4","0.8863222509398497","4","all","LightGBM 💡","2026-04-02T23:58:12.000Z","BIN_TEXT_FAKE_JOB_POSTING","224","finished","1.5692138671875","1.0986328125"
"tabpfnv2p5_REG_TEXT_SCIMAGOJR_IMPACT_2","0.8857244253158569","2","ft","TabPFN-v2p5 🇩🇪","2026-04-03T21:42:31.000Z","REG_TEXT_SCIMAGOJR_IMPACT","4207","finished","2.0823974609375","17.1025390625"
"tabm_REG_TEXT_SCIMAGOJR_IMPACT_1","0.8854573965072632","1","all","TabM Ⓜ️","2026-04-03T21:06:36.000Z","REG_TEXT_SCIMAGOJR_IMPACT","640","finished","1.8137550354003904","1.1240234375"
"cat_REG_TEXT_SCIMAGOJR_IMPACT_0","0.8845929885909122","0","all","CatBoost 😸","2026-04-03T20:26:31.000Z","REG_TEXT_SCIMAGOJR_IMPACT","644","finished","1.8220558166503904","1.0986328125"
"cat_REG_TEXT_BABIES_PRICES_2","0.8839909651360367","2","ft","CatBoost 😸","2026-04-03T11:14:59.000Z","REG_TEXT_BABIES_PRICES","2553","finished","1.909385681152344","20.8525390625"
"cat_BIN_TEXT_FAKE_JOB_POSTING_1","0.8838110902255639","1","ft","CatBoost 😸","2026-04-02T23:31:34.000Z","BIN_TEXT_FAKE_JOB_POSTING","1486","finished","1.9100379943847656","21.1279296875"
"light_MUL_TEXT_PRODUCT_SENTIMENT_1","0.8832734264049811","1","all","LightGBM 💡","2026-04-03T00:12:08.000Z","MUL_TEXT_PRODUCT_SENTIMENT","50","finished","1.4612045288085938","1.0986328125"
"tabpfnv2p5_REG_TEXT_SCIMAGOJR_IMPACT_2","0.8831735849380493","2","all","TabPFN-v2p5 🇩🇪","2026-04-03T21:42:12.000Z","REG_TEXT_SCIMAGOJR_IMPACT","630","finished","1.9094505310058592","1.0986328125"
"tabm_REG_TEXT_SCIMAGOJR_IMPACT_4","0.8827437162399292","4","ft","TabM Ⓜ️","2026-04-03T22:49:25.000Z","REG_TEXT_SCIMAGOJR_IMPACT","5734","finished","1.9033851623535156","17.1123046875"
"cat_MUL_TEXT_PRODUCT_SENTIMENT_0","0.8826418787197658","0","all","CatBoost 😸","2026-04-03T00:07:50.000Z","MUL_TEXT_PRODUCT_SENTIMENT","58","finished","1.4952125549316406","1.0986328125"
"light_MUL_TEXT_MICHELIN_RESTAURANTS_4","0.8823097103021761","4","ft","LightGBM 💡","2026-04-03T02:03:14.000Z","MUL_TEXT_MICHELIN_RESTAURANTS","2885","finished","1.8079147338867188","19.7041015625"
"tabm_REG_TEXT_SCIMAGOJR_IMPACT_0","0.8820919394493103","0","ft","TabM Ⓜ️","2026-04-03T20:35:14.000Z","REG_TEXT_SCIMAGOJR_IMPACT","4959","finished","1.9296836853027344","20.7490234375"
"tabm_MUL_TEXT_PRODUCT_SENTIMENT_3","0.8818801276343945","3","all","TabM Ⓜ️","2026-04-03T00:25:00.000Z","MUL_TEXT_PRODUCT_SENTIMENT","72","finished","1.6879959106445312","1.1201171875"
"tabpfnv2_BIN_TEXT_FAKE_JOB_POSTING_4","0.8817992246240602","4","all","TabPFN-v2 🤯","2026-04-03T00:05:31.000Z","BIN_TEXT_FAKE_JOB_POSTING","247","finished","1.705402374267578","1.0986328125"
"tabpfnv2_REG_TEXT_SCIMAGOJR_IMPACT_3","0.8810123205184937","3","ft","TabPFN-v2 🤯","2026-04-03T22:31:01.000Z","REG_TEXT_SCIMAGOJR_IMPACT","8099","finished","2.62215805053711","18.2275390625"
"tabm_REG_TEXT_SCIMAGOJR_IMPACT_4","0.8807348608970642","4","all","TabM Ⓜ️","2026-04-03T22:48:15.000Z","REG_TEXT_SCIMAGOJR_IMPACT","645","finished","1.824554443359375","1.1240234375"
"cat_REG_TEXT_SCIMAGOJR_IMPACT_1","0.8803044356444832","1","ft","CatBoost 😸","2026-04-03T21:01:43.000Z","REG_TEXT_SCIMAGOJR_IMPACT","4810","finished","1.9662933349609375","17.1025390625"
"cat_REG_TEXT_SCIMAGOJR_IMPACT_4","0.8801622787154907","4","ft","CatBoost 😸","2026-04-03T22:45:03.000Z","REG_TEXT_SCIMAGOJR_IMPACT","5802","finished","1.9580307006835935","17.1025390625"
"cat_REG_TEXT_BABIES_PRICES_0","0.8790328890770237","0","all","CatBoost 😸","2026-04-03T10:35:55.000Z","REG_TEXT_BABIES_PRICES","187","finished","1.7221755981445312","1.0986328125"
"cat_REG_TEXT_BABIES_PRICES_3","0.8787229381782433","3","all","CatBoost 😸","2026-04-03T11:29:09.000Z","REG_TEXT_BABIES_PRICES","168","finished","1.694355010986328","1.0986328125"
"light_REG_TEXT_BABIES_PRICES_0","0.8784038863650271","0","ft","LightGBM 💡","2026-04-03T10:33:06.000Z","REG_TEXT_BABIES_PRICES","2510","finished","1.7442398071289062","20.8525390625"
"tabpfnv2_REG_TEXT_SCIMAGOJR_IMPACT_1","0.8774994611740112","1","ft","TabPFN-v2 🤯","2026-04-03T21:17:51.000Z","REG_TEXT_SCIMAGOJR_IMPACT","6481","finished","2.401336669921875","18.2275390625"
"tabpfnv2_REG_TEXT_BABIES_PRICES_3","0.8774898334007535","3","all","TabPFN-v2 🤯","2026-04-03T11:35:19.000Z","REG_TEXT_BABIES_PRICES","149","finished","1.6413116455078125","1.1044921875"
"tabm_REG_TEXT_SCIMAGOJR_IMPACT_3","0.8769735097885132","3","ft","TabM Ⓜ️","2026-04-03T22:18:23.000Z","REG_TEXT_SCIMAGOJR_IMPACT","4481","finished","1.909019470214844","17.1123046875"
"light_REG_TEXT_SCIMAGOJR_IMPACT_0","0.8766275432996259","0","ft","LightGBM 💡","2026-04-03T20:23:43.000Z","REG_TEXT_SCIMAGOJR_IMPACT","4938","finished","1.7877311706542969","20.7353515625"
"tabpfnv2_REG_TEXT_SCIMAGOJR_IMPACT_3","0.8764578700065613","3","all","TabPFN-v2 🤯","2026-04-03T22:29:50.000Z","REG_TEXT_SCIMAGOJR_IMPACT","748","finished","2.338947296142578","1.0986328125"
"light_REG_TEXT_BABIES_PRICES_2","0.8763939924412127","2","ft","LightGBM 💡","2026-04-03T11:08:51.000Z","REG_TEXT_BABIES_PRICES","2530","finished","1.7760009765625","20.8525390625"
"tabm_REG_TEXT_SCIMAGOJR_IMPACT_2","0.8759537935256958","2","all","TabM Ⓜ️","2026-04-03T21:32:51.000Z","REG_TEXT_SCIMAGOJR_IMPACT","575","finished","1.8153839111328125","1.1259765625"
"tabpfnv2_REG_TEXT_SCIMAGOJR_IMPACT_2","0.874548077583313","2","all","TabPFN-v2 🤯","2026-04-03T21:51:13.000Z","REG_TEXT_SCIMAGOJR_IMPACT","679","finished","2.80718994140625","1.0986328125"
"tabpfnv2_REG_TEXT_SCIMAGOJR_IMPACT_1","0.8744851350784302","1","all","TabPFN-v2 🤯","2026-04-03T21:17:35.000Z","REG_TEXT_SCIMAGOJR_IMPACT","747","finished","2.3950958251953125","1.0986328125"
"cat_MUL_TEXT_PRODUCT_SENTIMENT_0","0.8740072176270559","0","ft","CatBoost 😸","2026-04-03T00:08:05.000Z","MUL_TEXT_PRODUCT_SENTIMENT","419","finished","1.741455078125","18.8955078125"
"light_REG_TEXT_SCIMAGOJR_IMPACT_0","0.8738286471337704","0","all","LightGBM 💡","2026-04-03T20:23:28.000Z","REG_TEXT_SCIMAGOJR_IMPACT","577","finished","1.5696792602539062","1.0986328125"
"cat_REG_TEXT_BABIES_PRICES_3","0.8736704582377628","3","ft","CatBoost 😸","2026-04-03T11:30:07.000Z","REG_TEXT_BABIES_PRICES","2555","finished","1.918861389160156","20.8525390625"
"tabpfnv2_REG_TEXT_SCIMAGOJR_IMPACT_4","0.8732097148895264","4","ft","TabPFN-v2 🤯","2026-04-03T23:00:09.000Z","REG_TEXT_SCIMAGOJR_IMPACT","7555","finished","2.6457443237304688","18.2275390625"
"light_MUL_TEXT_PRODUCT_SENTIMENT_4","0.8723084199346527","4","all","LightGBM 💡","2026-04-03T00:26:20.000Z","MUL_TEXT_PRODUCT_SENTIMENT","49","finished","1.4597053527832031","1.0986328125"
"cat_REG_TEXT_SCIMAGOJR_IMPACT_1","0.872139025378756","1","all","CatBoost 😸","2026-04-03T21:01:34.000Z","REG_TEXT_SCIMAGOJR_IMPACT","702","finished","1.7649650573730469","1.0986328125"
"cat_REG_TEXT_BABIES_PRICES_4","0.8710307314839416","4","ft","CatBoost 😸","2026-04-03T11:40:24.000Z","REG_TEXT_BABIES_PRICES","1855","finished","1.9423255920410156","20.8525390625"
"tabpfnv2p5_REG_TEXT_ZOMATO_RESTAURANTS_4","0.8707053417199868","4","all","TabPFN-v2p5 🇩🇪","2026-04-03T17:27:35.000Z","REG_TEXT_ZOMATO_RESTAURANTS","864","finished","2.4788665771484375","1.0986328125"
"tabpfnv2p5_REG_TEXT_ZOMATO_RESTAURANTS_4","0.8703799477098149","4","ft","TabPFN-v2p5 🇩🇪","2026-04-03T17:28:08.000Z","REG_TEXT_ZOMATO_RESTAURANTS","9078","finished","2.636913299560547","15.7998046875"
"cat_REG_TEXT_SCIMAGOJR_IMPACT_4","0.8698424548661965","4","all","CatBoost 😸","2026-04-03T22:42:49.000Z","REG_TEXT_SCIMAGOJR_IMPACT","703","finished","1.8615989685058592","1.0986328125"
"tabpfnv2p5_REG_TEXT_ZOMATO_RESTAURANTS_3","0.8689938950609163","3","all","TabPFN-v2p5 🇩🇪","2026-04-03T16:42:32.000Z","REG_TEXT_ZOMATO_RESTAURANTS","871","finished","2.4924888610839844","1.0986328125"
"tabm_REG_TEXT_BABIES_PRICES_4","0.8685751224260279","4","ft","TabM Ⓜ️","2026-04-03T11:41:54.000Z","REG_TEXT_BABIES_PRICES","1803","finished","1.8202362060546875","20.8623046875"
"tabpfnv2p5_REG_TEXT_ZOMATO_RESTAURANTS_1","0.8682869439055787","1","all","TabPFN-v2p5 🇩🇪","2026-04-03T14:37:12.000Z","REG_TEXT_ZOMATO_RESTAURANTS","880","finished","2.481971740722656","1.0986328125"
"tabpfnv2_REG_TEXT_SCIMAGOJR_IMPACT_4","0.8681476712226868","4","all","TabPFN-v2 🤯","2026-04-03T22:59:57.000Z","REG_TEXT_SCIMAGOJR_IMPACT","869","finished","2.2547836303710938","1.0986328125"
"tabpfnv2p5_REG_TEXT_ZOMATO_RESTAURANTS_1","0.868122413702469","1","ft","TabPFN-v2p5 🇩🇪","2026-04-03T14:37:23.000Z","REG_TEXT_ZOMATO_RESTAURANTS","10871","finished","2.663654327392578","15.7998046875"
"tabpfnv2p5_REG_TEXT_BOOK_READABILITY_2","0.8674802455637449","2","ft","TabPFN-v2p5 🇩🇪","2026-04-03T23:59:49.000Z","REG_TEXT_BOOK_READABILITY","2330","finished","1.8286056518554688","21.0869140625"
"tabm_REG_TEXT_SCIMAGOJR_IMPACT_2","0.8674246072769165","2","ft","TabM Ⓜ️","2026-04-03T21:36:15.000Z","REG_TEXT_SCIMAGOJR_IMPACT","4489","finished","1.90008544921875","20.7490234375"
"light_MUL_TEXT_PRODUCT_SENTIMENT_3","0.8665056789252554","3","all","LightGBM 💡","2026-04-03T00:24:19.000Z","MUL_TEXT_PRODUCT_SENTIMENT","49","finished","1.4586296081542969","1.0986328125"
"light_REG_TEXT_SCIMAGOJR_IMPACT_1","0.8664949752982862","1","ft","LightGBM 💡","2026-04-03T20:57:29.000Z","REG_TEXT_SCIMAGOJR_IMPACT","4720","finished","1.7589149475097656","17.1025390625"
"light_REG_TEXT_BABIES_PRICES_0","0.8664817034958381","0","all","LightGBM 💡","2026-04-03T10:31:49.000Z","REG_TEXT_BABIES_PRICES","128","finished","1.4803619384765625","1.0986328125"
"tabpfnv2p5_REG_TEXT_ZOMATO_RESTAURANTS_0","0.8660369014714351","0","ft","TabPFN-v2p5 🇩🇪","2026-04-03T14:11:20.000Z","REG_TEXT_ZOMATO_RESTAURANTS","8106","finished","2.6458168029785156","15.7998046875"
"tabpfnv2_REG_TEXT_SCIMAGOJR_IMPACT_2","0.8658467531204224","2","ft","TabPFN-v2 🤯","2026-04-03T21:51:18.000Z","REG_TEXT_SCIMAGOJR_IMPACT","4271","finished","2.8912429809570312","17.1025390625"
"light_REG_TEXT_SCIMAGOJR_IMPACT_4","0.8656126186041245","4","ft","LightGBM 💡","2026-04-03T22:37:26.000Z","REG_TEXT_SCIMAGOJR_IMPACT","5735","finished","1.7799110412597656","17.1025390625"
"light_REG_TEXT_SCIMAGOJR_IMPACT_1","0.8656001121408988","1","all","LightGBM 💡","2026-04-03T20:55:10.000Z","REG_TEXT_SCIMAGOJR_IMPACT","651","finished","1.5933914184570312","1.0986328125"
"light_REG_TEXT_SCIMAGOJR_IMPACT_4","0.8650887251115866","4","all","LightGBM 💡","2026-04-03T22:37:00.000Z","REG_TEXT_SCIMAGOJR_IMPACT","634","finished","1.6044921875","1.0986328125"
"cat_REG_TEXT_SCIMAGOJR_IMPACT_2","0.8644552660952114","2","ft","CatBoost 😸","2026-04-03T21:30:08.000Z","REG_TEXT_SCIMAGOJR_IMPACT","4586","finished","1.9630851745605469","20.7353515625"
"tabm_REG_TEXT_SCIMAGOJR_IMPACT_3","0.8644300699234009","3","all","TabM Ⓜ️","2026-04-03T22:16:51.000Z","REG_TEXT_SCIMAGOJR_IMPACT","636","finished","1.8139152526855469","1.1240234375"
"light_REG_TEXT_BOOK_READABILITY_2","0.8630503527393897","2","ft","LightGBM 💡","2026-04-03T23:48:19.000Z","REG_TEXT_BOOK_READABILITY","2971","finished","1.7451133728027344","21.3154296875"
"tabpfnv2p5_BIN_TEXT_JIGSAW_TOXICITY_4","0.8618450915693361","4","all","TabPFN-v2p5 🇩🇪","2026-04-02T22:24:53.000Z","BIN_TEXT_JIGSAW_TOXICITY","168","finished","1.7092170715332031","1.0986328125"
"cat_REG_TEXT_SCIMAGOJR_IMPACT_3","0.8614076266219588","3","ft","CatBoost 😸","2026-04-03T22:09:17.000Z","REG_TEXT_SCIMAGOJR_IMPACT","4560","finished","1.985881805419922","17.1025390625"
"tabpfnv2_REG_TEXT_BOOK_READABILITY_2","0.8604841797199341","2","ft","TabPFN-v2 🤯","2026-04-04T00:03:11.000Z","REG_TEXT_BOOK_READABILITY","2432","finished","1.8505859375","21.0869140625"
"light_MUL_TEXT_PRODUCT_SENTIMENT_0","0.860151166596246","0","ft","LightGBM 💡","2026-04-03T00:07:07.000Z","MUL_TEXT_PRODUCT_SENTIMENT","412","finished","1.7168235778808594","18.8955078125"
"tabm_BIN_TEXT_JIGSAW_TOXICITY_4","0.8598308280521657","4","all","TabM Ⓜ️","2026-04-02T22:23:43.000Z","BIN_TEXT_JIGSAW_TOXICITY","157","finished","1.7683601379394531","1.1845703125"
"tabpfnv2p5_REG_TEXT_ZOMATO_RESTAURANTS_0","0.8593890501234929","0","all","TabPFN-v2p5 🇩🇪","2026-04-03T14:10:21.000Z","REG_TEXT_ZOMATO_RESTAURANTS","869","finished","2.4790687561035156","1.0986328125"
"tabpfnv2p5_REG_TEXT_ZOMATO_RESTAURANTS_3","0.8592765818154171","3","ft","TabPFN-v2p5 🇩🇪","2026-04-03T16:42:53.000Z","REG_TEXT_ZOMATO_RESTAURANTS","10854","finished","2.5519447326660156","15.7998046875"
