lea"Name","test_score","pca_components","model","fold","multimodal_state","User","Hostname","dataset_name","Created"
"light_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_4","0.9756917529675848","15","LightGBM 💡","4","all","","n305","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","2026-04-11T09:59:38.000Z"
"tabpfnv2p5_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_3","0.9855976696228094","15","TabPFN-v2p5 🇩🇪","3","all","","n306","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","2026-04-11T09:58:21.000Z"
"tabpfnv2_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_3","0.9819896355137444","15","TabPFN-v2 🤯","3","all","","n306","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","2026-04-11T09:56:43.000Z"
"tabm_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_3","0.9817453159252824","15","TabM Ⓜ️","3","all","","n309","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","2026-04-11T09:56:04.000Z"
"cat_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_3","0.9800727264674328","15","CatBoost 😸","3","all","","n306","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","2026-04-11T09:55:02.000Z"
"light_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_3","0.9758498377785164","15","LightGBM 💡","3","all","","n309","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","2026-04-11T09:54:02.000Z"
"tabpfnv2p5_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_2","0.9887627632766588","15","TabPFN-v2p5 🇩🇪","2","all","","n305","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","2026-04-11T09:53:10.000Z"
"tabpfnv2_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_2","0.9855928681655068","15","TabPFN-v2 🤯","2","all","","n305","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","2026-04-11T09:52:03.000Z"
"tabm_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_2","0.985810934957016","15","TabM Ⓜ️","2","all","","n307","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","2026-04-11T09:50:54.000Z"
"cat_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_2","0.9837051742156492","15","CatBoost 😸","2","all","","n306","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","2026-04-11T09:49:56.000Z"
"light_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_2","0.979795225745914","15","LightGBM 💡","2","all","","n306","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","2026-04-11T09:49:18.000Z"
"tabpfnv2p5_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_1","0.9860525572371902","15","TabPFN-v2p5 🇩🇪","1","all","","n309","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","2026-04-11T09:48:14.000Z"
"tabpfnv2_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_1","0.9833102126445026","15","TabPFN-v2 🤯","1","all","","n305","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","2026-04-11T09:47:15.000Z"
"tabm_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_1","0.9824594755465682","15","TabM Ⓜ️","1","all","","n309","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","2026-04-11T09:46:18.000Z"
"cat_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_1","0.9800030063361506","15","CatBoost 😸","1","all","","n305","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","2026-04-11T09:45:19.000Z"
"light_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_1","0.977931098325622","15","LightGBM 💡","1","all","","n305","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","2026-04-11T09:44:26.000Z"
"tabpfnv2p5_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_0","0.9866269222598172","15","TabPFN-v2p5 🇩🇪","0","all","","n309","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","2026-04-11T09:43:27.000Z"
"tabpfnv2_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_0","0.9839758923257872","15","TabPFN-v2 🤯","0","all","","n305","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","2026-04-11T09:42:20.000Z"
"tabm_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_0","0.9836386051153454","15","TabM Ⓜ️","0","all","","n309","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","2026-04-11T09:40:27.000Z"
"cat_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_0","0.982266972695584","15","CatBoost 😸","0","all","","n305","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","2026-04-11T09:37:50.000Z"
"light_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_0","0.9786435347204896","15","LightGBM 💡","0","all","","n305","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","2026-04-11T09:35:44.000Z"
"tabpfnv2p5_MUL_IMAGE_PETFINDER_4","0.8449461207214326","15","TabPFN-v2p5 🇩🇪","4","all","","n309","MUL_IMAGE_PETFINDER","2026-04-11T09:33:35.000Z"
"tabpfnv2_MUL_IMAGE_PETFINDER_4","0.8396579456632063","15","TabPFN-v2 🤯","4","all","","n305","MUL_IMAGE_PETFINDER","2026-04-11T09:29:49.000Z"
"tabm_MUL_IMAGE_PETFINDER_4","0.8375610987309217","15","TabM Ⓜ️","4","all","","n306","MUL_IMAGE_PETFINDER","2026-04-11T09:27:24.000Z"
"cat_MUL_IMAGE_PETFINDER_4","0.8266399133698454","15","CatBoost 😸","4","all","","n305","MUL_IMAGE_PETFINDER","2026-04-11T09:25:02.000Z"
"light_MUL_IMAGE_PETFINDER_4","0.8057688711941493","15","LightGBM 💡","4","all","","n305","MUL_IMAGE_PETFINDER","2026-04-11T09:22:10.000Z"
"tabpfnv2p5_MUL_IMAGE_PETFINDER_3","0.8512756055444748","15","TabPFN-v2p5 🇩🇪","3","all","","n306","MUL_IMAGE_PETFINDER","2026-04-11T09:19:57.000Z"
"tabpfnv2_MUL_IMAGE_PETFINDER_3","0.8394589022972814","15","TabPFN-v2 🤯","3","all","","n307","MUL_IMAGE_PETFINDER","2026-04-11T09:16:38.000Z"
"tabm_MUL_IMAGE_PETFINDER_3","0.8428329214184596","15","TabM Ⓜ️","3","all","","n305","MUL_IMAGE_PETFINDER","2026-04-11T09:14:13.000Z"
"cat_MUL_IMAGE_PETFINDER_3","0.8314968063930681","15","CatBoost 😸","3","all","","n309","MUL_IMAGE_PETFINDER","2026-04-11T09:12:01.000Z"
"light_MUL_IMAGE_PETFINDER_3","0.8133053169422799","15","LightGBM 💡","3","all","","n307","MUL_IMAGE_PETFINDER","2026-04-11T09:08:42.000Z"
"tabpfnv2p5_MUL_IMAGE_PETFINDER_2","0.8439899509997542","15","TabPFN-v2p5 🇩🇪","2","all","","n307","MUL_IMAGE_PETFINDER","2026-04-11T09:07:09.000Z"
"tabpfnv2_MUL_IMAGE_PETFINDER_2","0.8329174294469709","15","TabPFN-v2 🤯","2","all","","n305","MUL_IMAGE_PETFINDER","2026-04-11T09:01:14.000Z"
"tabm_MUL_IMAGE_PETFINDER_2","0.833650306633387","15","TabM Ⓜ️","2","all","","n306","MUL_IMAGE_PETFINDER","2026-04-11T09:00:30.000Z"
"cat_MUL_IMAGE_PETFINDER_2","0.8218807082730846","15","CatBoost 😸","2","all","","n307","MUL_IMAGE_PETFINDER","2026-04-11T08:58:04.000Z"
"light_MUL_IMAGE_PETFINDER_2","0.8048349186400887","15","LightGBM 💡","2","all","","n305","MUL_IMAGE_PETFINDER","2026-04-11T08:53:40.000Z"
"tabpfnv2p5_MUL_IMAGE_PETFINDER_1","0.8454284219862022","15","TabPFN-v2p5 🇩🇪","1","all","","n306","MUL_IMAGE_PETFINDER","2026-04-11T08:51:14.000Z"
"tabpfnv2_MUL_IMAGE_PETFINDER_1","0.8369475921398531","15","TabPFN-v2 🤯","1","all","","n305","MUL_IMAGE_PETFINDER","2026-04-11T08:47:52.000Z"
"tabm_MUL_IMAGE_PETFINDER_1","0.8427414415763751","15","TabM Ⓜ️","1","all","","n306","MUL_IMAGE_PETFINDER","2026-04-11T08:43:29.000Z"
"cat_MUL_IMAGE_PETFINDER_1","0.8300482006864158","15","CatBoost 😸","1","all","","n305","MUL_IMAGE_PETFINDER","2026-04-11T08:43:08.000Z"
"light_MUL_IMAGE_PETFINDER_1","0.8151038313840206","15","LightGBM 💡","1","all","","n305","MUL_IMAGE_PETFINDER","2026-04-11T08:40:12.000Z"
"tabpfnv2p5_MUL_IMAGE_PETFINDER_0","0.8389456506665909","15","TabPFN-v2p5 🇩🇪","0","all","","n305","MUL_IMAGE_PETFINDER","2026-04-11T08:35:15.000Z"
"tabpfnv2_MUL_IMAGE_PETFINDER_0","0.8273302170899193","15","TabPFN-v2 🤯","0","all","","n309","MUL_IMAGE_PETFINDER","2026-04-11T08:32:01.000Z"
"tabm_MUL_IMAGE_PETFINDER_0","0.8344861877398126","15","TabM Ⓜ️","0","all","","n305","MUL_IMAGE_PETFINDER","2026-04-11T08:27:29.000Z"
"cat_MUL_IMAGE_PETFINDER_0","0.820118035508335","15","CatBoost 😸","0","all","","n306","MUL_IMAGE_PETFINDER","2026-04-11T08:23:30.000Z"
"light_MUL_IMAGE_PETFINDER_0","0.8053425719821665","15","LightGBM 💡","0","all","","n305","MUL_IMAGE_PETFINDER","2026-04-11T08:19:01.000Z"
"tabpfnv2p5_MUL_IMAGE_JUSTIN_INSTAGRAM_4","0.9714448315302832","15","TabPFN-v2p5 🇩🇪","4","all","","n306","MUL_IMAGE_JUSTIN_INSTAGRAM","2026-04-11T08:14:09.000Z"
"tabpfnv2_MUL_IMAGE_JUSTIN_INSTAGRAM_4","0.9650511711975038","15","TabPFN-v2 🤯","4","all","","n305","MUL_IMAGE_JUSTIN_INSTAGRAM","2026-04-11T08:05:59.000Z"
"tabm_MUL_IMAGE_JUSTIN_INSTAGRAM_4","0.9620877801874352","15","TabM Ⓜ️","4","all","","n309","MUL_IMAGE_JUSTIN_INSTAGRAM","2026-04-11T08:03:34.000Z"
"cat_MUL_IMAGE_JUSTIN_INSTAGRAM_4","0.9684913463967562","15","CatBoost 😸","4","all","","n306","MUL_IMAGE_JUSTIN_INSTAGRAM","2026-04-11T07:56:02.000Z"
"light_MUL_IMAGE_JUSTIN_INSTAGRAM_4","0.9612148746464716","15","LightGBM 💡","4","all","","n307","MUL_IMAGE_JUSTIN_INSTAGRAM","2026-04-11T07:50:38.000Z"
"tabpfnv2p5_MUL_IMAGE_JUSTIN_INSTAGRAM_3","0.9482603421363568","15","TabPFN-v2p5 🇩🇪","3","all","","n309","MUL_IMAGE_JUSTIN_INSTAGRAM","2026-04-11T07:48:29.000Z"
"tabpfnv2_MUL_IMAGE_JUSTIN_INSTAGRAM_3","0.9441964224639544","15","TabPFN-v2 🤯","3","all","","n306","MUL_IMAGE_JUSTIN_INSTAGRAM","2026-04-11T07:38:33.000Z"
"tabm_MUL_IMAGE_JUSTIN_INSTAGRAM_3","0.9292675747081198","15","TabM Ⓜ️","3","all","","n309","MUL_IMAGE_JUSTIN_INSTAGRAM","2026-04-11T07:32:07.000Z"
"cat_MUL_IMAGE_JUSTIN_INSTAGRAM_3","0.9387385657611632","15","CatBoost 😸","3","all","","n305","MUL_IMAGE_JUSTIN_INSTAGRAM","2026-04-11T07:27:56.000Z"
"light_MUL_IMAGE_JUSTIN_INSTAGRAM_3","0.9471226363429648","15","LightGBM 💡","3","all","","n306","MUL_IMAGE_JUSTIN_INSTAGRAM","2026-04-11T07:19:35.000Z"
"tabpfnv2p5_MUL_IMAGE_JUSTIN_INSTAGRAM_2","0.9648793260023812","15","TabPFN-v2p5 🇩🇪","2","all","","n305","MUL_IMAGE_JUSTIN_INSTAGRAM","2026-04-11T07:18:06.000Z"
"tabpfnv2_MUL_IMAGE_JUSTIN_INSTAGRAM_2","0.9547539174356044","15","TabPFN-v2 🤯","2","all","","n305","MUL_IMAGE_JUSTIN_INSTAGRAM","2026-04-11T07:12:58.000Z"
"tabm_MUL_IMAGE_JUSTIN_INSTAGRAM_2","0.963027498025449","15","TabM Ⓜ️","2","all","","n306","MUL_IMAGE_JUSTIN_INSTAGRAM","2026-04-11T07:00:50.000Z"
"cat_MUL_IMAGE_JUSTIN_INSTAGRAM_2","0.9629853401959154","15","CatBoost 😸","2","all","","n306","MUL_IMAGE_JUSTIN_INSTAGRAM","2026-04-11T07:00:48.000Z"
"light_MUL_IMAGE_JUSTIN_INSTAGRAM_2","0.9522882342250728","15","LightGBM 💡","2","all","","n306","MUL_IMAGE_JUSTIN_INSTAGRAM","2026-04-11T07:00:48.000Z"
"tabpfnv2p5_MUL_IMAGE_JUSTIN_INSTAGRAM_1","0.9490260469533958","15","TabPFN-v2p5 🇩🇪","1","all","","n305","MUL_IMAGE_JUSTIN_INSTAGRAM","2026-04-11T07:00:11.000Z"
"tabpfnv2p5_MUL_IMAGE_FLOWER_BOUQUETS_4","0.6464356555486688","15","TabPFN-v2p5 🇩🇪","4","all","","n305","MUL_IMAGE_FLOWER_BOUQUETS","2026-04-11T07:00:10.000Z"
"tabpfnv2_MUL_IMAGE_JUSTIN_INSTAGRAM_1","0.9372497598549308","15","TabPFN-v2 🤯","1","all","","n305","MUL_IMAGE_JUSTIN_INSTAGRAM","2026-04-09T21:47:59.000Z"
"tabm_MUL_IMAGE_JUSTIN_INSTAGRAM_1","0.9367611544843693","15","TabM Ⓜ️","1","all","","n306","MUL_IMAGE_JUSTIN_INSTAGRAM","2026-04-09T21:39:10.000Z"
"light_MUL_IMAGE_JUSTIN_INSTAGRAM_1","0.9250619901227156","15","LightGBM 💡","1","all","","n305","MUL_IMAGE_JUSTIN_INSTAGRAM","2026-04-09T21:15:28.000Z"
"cat_MUL_IMAGE_JUSTIN_INSTAGRAM_1","0.9460560108519732","15","CatBoost 😸","1","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_JUSTIN_INSTAGRAM","2026-04-09T10:31:11.000Z"
"light_MUL_IMAGE_GLAUCOMA_SMDG_1","0.8990145420010704","15","LightGBM 💡","1","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_GLAUCOMA_SMDG","2026-04-09T10:23:25.000Z"
"tabpfnv2p5_MUL_IMAGE_GLAUCOMA_SMDG_0","0.9239388911515606","15","TabPFN-v2p5 🇩🇪","0","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_GLAUCOMA_SMDG","2026-04-09T10:20:26.000Z"
"cat_MUL_IMAGE_GLAUCOMA_SMDG_0","0.9119346130249572","15","CatBoost 😸","0","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_GLAUCOMA_SMDG","2026-04-09T10:06:39.000Z"
"tabm_MUL_IMAGE_FLOWER_BOUQUETS_3","0.6429814610883424","15","TabM Ⓜ️","3","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_FLOWER_BOUQUETS","2026-04-09T10:02:46.000Z"
"tabpfnv2p5_MUL_IMAGE_JUSTIN_INSTAGRAM_0","0.9504111386106026","15","TabPFN-v2p5 🇩🇪","0","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_JUSTIN_INSTAGRAM","2026-04-09T09:12:53.000Z"
"tabpfnv2_MUL_IMAGE_JUSTIN_INSTAGRAM_0","0.9455381551360376","15","TabPFN-v2 🤯","0","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_JUSTIN_INSTAGRAM","2026-04-09T08:58:56.000Z"
"tabm_MUL_IMAGE_JUSTIN_INSTAGRAM_0","0.9376338337268046","15","TabM Ⓜ️","0","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_JUSTIN_INSTAGRAM","2026-04-09T08:46:03.000Z"
"cat_MUL_IMAGE_JUSTIN_INSTAGRAM_0","0.937985284567103","15","CatBoost 😸","0","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_JUSTIN_INSTAGRAM","2026-04-09T08:32:17.000Z"
"light_MUL_IMAGE_JUSTIN_INSTAGRAM_0","0.9289448960346964","15","LightGBM 💡","0","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_JUSTIN_INSTAGRAM","2026-04-09T08:19:40.000Z"
"tabpfnv2p5_MUL_IMAGE_HUBMAP_HPA_4","0.9496740878749772","15","TabPFN-v2p5 🇩🇪","4","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_HUBMAP_HPA","2026-04-09T08:10:07.000Z"
"tabpfnv2_MUL_IMAGE_HUBMAP_HPA_4","0.9404470492586412","15","TabPFN-v2 🤯","4","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_HUBMAP_HPA","2026-04-09T08:00:39.000Z"
"tabm_MUL_IMAGE_HUBMAP_HPA_4","0.9412295226712688","15","TabM Ⓜ️","4","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_HUBMAP_HPA","2026-04-09T07:51:21.000Z"
"cat_MUL_IMAGE_HUBMAP_HPA_4","0.9351792959025544","15","CatBoost 😸","4","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_HUBMAP_HPA","2026-04-09T07:41:11.000Z"
"light_MUL_IMAGE_HUBMAP_HPA_4","0.9251417278954726","15","LightGBM 💡","4","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_HUBMAP_HPA","2026-04-09T07:32:20.000Z"
"tabpfnv2p5_MUL_IMAGE_HUBMAP_HPA_3","0.9464150752792272","15","TabPFN-v2p5 🇩🇪","3","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_HUBMAP_HPA","2026-04-09T07:22:42.000Z"
"tabpfnv2_MUL_IMAGE_HUBMAP_HPA_3","0.9344322353044024","15","TabPFN-v2 🤯","3","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_HUBMAP_HPA","2026-04-09T07:13:02.000Z"
"tabm_MUL_IMAGE_HUBMAP_HPA_3","0.9420735510144268","15","TabM Ⓜ️","3","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_HUBMAP_HPA","2026-04-09T07:03:40.000Z"
"cat_MUL_IMAGE_HUBMAP_HPA_3","0.930227143571376","15","CatBoost 😸","3","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_HUBMAP_HPA","2026-04-09T06:53:26.000Z"
"light_MUL_IMAGE_HUBMAP_HPA_3","0.9157720259207428","15","LightGBM 💡","3","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_HUBMAP_HPA","2026-04-09T06:44:30.000Z"
"tabpfnv2p5_MUL_IMAGE_HUBMAP_HPA_2","0.9515624572316328","15","TabPFN-v2p5 🇩🇪","2","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_HUBMAP_HPA","2026-04-09T06:34:57.000Z"
"tabpfnv2_MUL_IMAGE_HUBMAP_HPA_2","0.9417939223960228","15","TabPFN-v2 🤯","2","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_HUBMAP_HPA","2026-04-09T06:25:30.000Z"
"tabm_MUL_IMAGE_HUBMAP_HPA_2","0.9455728951730232","15","TabM Ⓜ️","2","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_HUBMAP_HPA","2026-04-09T06:16:03.000Z"
"cat_MUL_IMAGE_HUBMAP_HPA_2","0.9360841777994026","15","CatBoost 😸","2","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_HUBMAP_HPA","2026-04-09T06:05:54.000Z"
"light_MUL_IMAGE_HUBMAP_HPA_2","0.9298523096377236","15","LightGBM 💡","2","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_HUBMAP_HPA","2026-04-09T05:56:21.000Z"
"tabpfnv2p5_MUL_IMAGE_HUBMAP_HPA_1","0.9499949066999656","15","TabPFN-v2p5 🇩🇪","1","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_HUBMAP_HPA","2026-04-09T05:46:55.000Z"
"tabpfnv2_MUL_IMAGE_HUBMAP_HPA_1","0.9424570668623954","15","TabPFN-v2 🤯","1","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_HUBMAP_HPA","2026-04-09T05:37:16.000Z"
"tabm_MUL_IMAGE_HUBMAP_HPA_1","0.9457985278614766","15","TabM Ⓜ️","1","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_HUBMAP_HPA","2026-04-09T05:28:03.000Z"
"cat_MUL_IMAGE_HUBMAP_HPA_1","0.935708833564165","15","CatBoost 😸","1","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_HUBMAP_HPA","2026-04-09T05:17:44.000Z"
"light_MUL_IMAGE_HUBMAP_HPA_1","0.9243231952220036","15","LightGBM 💡","1","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_HUBMAP_HPA","2026-04-09T05:08:50.000Z"
"tabpfnv2p5_MUL_IMAGE_HUBMAP_HPA_0","0.9541335536470082","15","TabPFN-v2p5 🇩🇪","0","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_HUBMAP_HPA","2026-04-09T04:59:17.000Z"
"tabpfnv2_MUL_IMAGE_HUBMAP_HPA_0","0.9449614626528844","15","TabPFN-v2 🤯","0","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_HUBMAP_HPA","2026-04-09T04:49:46.000Z"
"tabm_MUL_IMAGE_HUBMAP_HPA_0","0.9492536738480858","15","TabM Ⓜ️","0","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_HUBMAP_HPA","2026-04-09T04:40:30.000Z"
"cat_MUL_IMAGE_HUBMAP_HPA_0","0.93777711396175","15","CatBoost 😸","0","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_HUBMAP_HPA","2026-04-09T04:30:11.000Z"
"light_MUL_IMAGE_HUBMAP_HPA_0","0.9308089828416872","15","LightGBM 💡","0","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_HUBMAP_HPA","2026-04-09T04:21:07.000Z"
"tabpfnv2p5_MUL_IMAGE_GLAUCOMA_SMDG_4","0.9238991401333252","15","TabPFN-v2p5 🇩🇪","4","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_GLAUCOMA_SMDG","2026-04-09T04:14:21.000Z"
"tabpfnv2_MUL_IMAGE_GLAUCOMA_SMDG_4","0.9206520104290068","15","TabPFN-v2 🤯","4","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_GLAUCOMA_SMDG","2026-04-09T04:07:58.000Z"
"tabm_MUL_IMAGE_GLAUCOMA_SMDG_4","0.910847458885248","15","TabM Ⓜ️","4","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_GLAUCOMA_SMDG","2026-04-09T04:01:02.000Z"
"cat_MUL_IMAGE_GLAUCOMA_SMDG_4","0.9010171471135632","15","CatBoost 😸","4","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_GLAUCOMA_SMDG","2026-04-09T03:55:02.000Z"
"light_MUL_IMAGE_GLAUCOMA_SMDG_4","0.8961927237325652","15","LightGBM 💡","4","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_GLAUCOMA_SMDG","2026-04-09T03:47:51.000Z"
"tabpfnv2p5_MUL_IMAGE_GLAUCOMA_SMDG_3","0.9567504446346532","15","TabPFN-v2p5 🇩🇪","3","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_GLAUCOMA_SMDG","2026-04-09T03:40:26.000Z"
"tabpfnv2_MUL_IMAGE_GLAUCOMA_SMDG_3","0.9505143128994056","15","TabPFN-v2 🤯","3","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_GLAUCOMA_SMDG","2026-04-09T03:34:14.000Z"
"tabm_MUL_IMAGE_GLAUCOMA_SMDG_3","0.944106194211118","15","TabM Ⓜ️","3","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_GLAUCOMA_SMDG","2026-04-09T03:27:52.000Z"
"cat_MUL_IMAGE_GLAUCOMA_SMDG_3","0.9435895049910598","15","CatBoost 😸","3","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_GLAUCOMA_SMDG","2026-04-09T03:21:34.000Z"
"light_MUL_IMAGE_GLAUCOMA_SMDG_3","0.9200669517106542","15","LightGBM 💡","3","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_GLAUCOMA_SMDG","2026-04-09T03:15:12.000Z"
"tabpfnv2p5_MUL_IMAGE_GLAUCOMA_SMDG_2","0.9408908185354936","15","TabPFN-v2p5 🇩🇪","2","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_GLAUCOMA_SMDG","2026-04-09T03:09:10.000Z"
"tabpfnv2_MUL_IMAGE_GLAUCOMA_SMDG_2","0.936248513053832","15","TabPFN-v2 🤯","2","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_GLAUCOMA_SMDG","2026-04-09T03:02:12.000Z"
"tabm_MUL_IMAGE_GLAUCOMA_SMDG_2","0.9108958366791092","15","TabM Ⓜ️","2","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_GLAUCOMA_SMDG","2026-04-09T02:55:06.000Z"
"cat_MUL_IMAGE_GLAUCOMA_SMDG_2","0.9126769352198308","15","CatBoost 😸","2","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_GLAUCOMA_SMDG","2026-04-09T02:48:50.000Z"
"light_MUL_IMAGE_GLAUCOMA_SMDG_2","0.9046328483834012","15","LightGBM 💡","2","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_GLAUCOMA_SMDG","2026-04-09T02:42:17.000Z"
"tabpfnv2p5_MUL_IMAGE_GLAUCOMA_SMDG_1","0.9264422452788978","15","TabPFN-v2p5 🇩🇪","1","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_GLAUCOMA_SMDG","2026-04-09T02:35:39.000Z"
"tabpfnv2_MUL_IMAGE_GLAUCOMA_SMDG_1","0.909660028800412","15","TabPFN-v2 🤯","1","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_GLAUCOMA_SMDG","2026-04-09T02:28:44.000Z"
"tabm_MUL_IMAGE_GLAUCOMA_SMDG_1","0.911973719489076","15","TabM Ⓜ️","1","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_GLAUCOMA_SMDG","2026-04-09T02:22:12.000Z"
"cat_MUL_IMAGE_GLAUCOMA_SMDG_1","0.906744177061377","15","CatBoost 😸","1","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_GLAUCOMA_SMDG","2026-04-09T02:16:20.000Z"
"tabpfnv2_MUL_IMAGE_GLAUCOMA_SMDG_0","0.9028375413467868","15","TabPFN-v2 🤯","0","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_GLAUCOMA_SMDG","2026-04-09T02:07:41.000Z"
"tabm_MUL_IMAGE_GLAUCOMA_SMDG_0","0.9005312872112657","15","TabM Ⓜ️","0","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_GLAUCOMA_SMDG","2026-04-09T02:04:48.000Z"
"light_MUL_IMAGE_GLAUCOMA_SMDG_0","0.8888575273552813","15","LightGBM 💡","0","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_GLAUCOMA_SMDG","2026-04-09T01:59:07.000Z"
"tabpfnv2_MUL_IMAGE_FLOWER_BOUQUETS_4","0.6526810726177263","15","TabPFN-v2 🤯","4","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_FLOWER_BOUQUETS","2026-04-09T01:56:38.000Z"
