"Name","test_score","pca_components","model","fold","multimodal_state","User","Hostname","dataset_name","Created"
"light_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_4","0.975239744113687","60","LightGBM 💡","4","all","","n305","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","2026-04-11T09:59:41.000Z"
"tabpfnv2p5_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_3","0.9885401875291752","60","TabPFN-v2p5 🇩🇪","3","all","","n307","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","2026-04-11T09:58:35.000Z"
"tabpfnv2_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_3","0.9825957060197864","60","TabPFN-v2 🤯","3","all","","n305","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","2026-04-11T09:57:08.000Z"
"tabm_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_3","0.9876754031936412","60","TabM Ⓜ️","3","all","","n306","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","2026-04-11T09:56:08.000Z"
"cat_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_3","0.9831712635370048","60","CatBoost 😸","3","all","","n305","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","2026-04-11T09:55:10.000Z"
"light_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_3","0.9791014619969516","60","LightGBM 💡","3","all","","n306","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","2026-04-11T09:54:12.000Z"
"tabpfnv2p5_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_2","0.9914382650088605","60","TabPFN-v2p5 🇩🇪","2","all","","n306","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","2026-04-11T09:53:25.000Z"
"tabpfnv2_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_2","0.9875745511571322","60","TabPFN-v2 🤯","2","all","","n309","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","2026-04-11T09:52:07.000Z"
"tabm_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_2","0.9899658225778074","60","TabM Ⓜ️","2","all","","n305","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","2026-04-11T09:51:30.000Z"
"cat_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_2","0.9848429465806248","60","CatBoost 😸","2","all","","n309","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","2026-04-11T09:50:09.000Z"
"light_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_2","0.9813705368239112","60","LightGBM 💡","2","all","","n305","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","2026-04-11T09:49:26.000Z"
"tabpfnv2p5_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_1","0.987374913232806","60","TabPFN-v2p5 🇩🇪","1","all","","n305","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","2026-04-11T09:48:23.000Z"
"tabpfnv2_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_1","0.983405385888072","60","TabPFN-v2 🤯","1","all","","n306","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","2026-04-11T09:47:22.000Z"
"tabm_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_1","0.9867418442339536","60","TabM Ⓜ️","1","all","","n305","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","2026-04-11T09:46:22.000Z"
"cat_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_1","0.9822077756062072","60","CatBoost 😸","1","all","","n309","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","2026-04-11T09:45:22.000Z"
"light_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_1","0.9774139262403184","60","LightGBM 💡","1","all","","n309","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","2026-04-11T09:44:28.000Z"
"tabpfnv2p5_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_0","0.9891949070807752","60","TabPFN-v2p5 🇩🇪","0","all","","n306","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","2026-04-11T09:43:39.000Z"
"tabpfnv2_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_0","0.9864697905737714","60","TabPFN-v2 🤯","0","all","","n309","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","2026-04-11T09:42:23.000Z"
"tabm_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_0","0.9883982857644148","60","TabM Ⓜ️","0","all","","n309","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","2026-04-11T09:41:32.000Z"
"cat_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_0","0.9854412056199237","60","CatBoost 😸","0","all","","n307","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","2026-04-11T09:38:38.000Z"
"light_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_0","0.9801179015210486","60","LightGBM 💡","0","all","","n306","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","2026-04-11T09:36:20.000Z"
"tabpfnv2p5_MUL_IMAGE_PETFINDER_4","0.8511886041085596","60","TabPFN-v2p5 🇩🇪","4","all","","n309","MUL_IMAGE_PETFINDER","2026-04-11T09:34:21.000Z"
"tabpfnv2_MUL_IMAGE_PETFINDER_4","0.8422046001574914","60","TabPFN-v2 🤯","4","all","","n305","MUL_IMAGE_PETFINDER","2026-04-11T09:30:44.000Z"
"tabm_MUL_IMAGE_PETFINDER_4","0.8490507575104984","60","TabM Ⓜ️","4","all","","n305","MUL_IMAGE_PETFINDER","2026-04-11T09:29:06.000Z"
"cat_MUL_IMAGE_PETFINDER_4","0.8330757772073524","60","CatBoost 😸","4","all","","n306","MUL_IMAGE_PETFINDER","2026-04-11T09:26:07.000Z"
"light_MUL_IMAGE_PETFINDER_4","0.8072767465034452","60","LightGBM 💡","4","all","","n309","MUL_IMAGE_PETFINDER","2026-04-11T09:24:31.000Z"
"tabpfnv2p5_MUL_IMAGE_PETFINDER_3","0.8554001381607954","60","TabPFN-v2p5 🇩🇪","3","all","","n305","MUL_IMAGE_PETFINDER","2026-04-11T09:20:33.000Z"
"tabpfnv2_MUL_IMAGE_PETFINDER_3","0.8426639457941207","60","TabPFN-v2 🤯","3","all","","n306","MUL_IMAGE_PETFINDER","2026-04-11T09:16:58.000Z"
"tabm_MUL_IMAGE_PETFINDER_3","0.8510718285382939","60","TabM Ⓜ️","3","all","","n306","MUL_IMAGE_PETFINDER","2026-04-11T09:15:57.000Z"
"cat_MUL_IMAGE_PETFINDER_3","0.841957615158157","60","CatBoost 😸","3","all","","n306","MUL_IMAGE_PETFINDER","2026-04-11T09:12:06.000Z"
"light_MUL_IMAGE_PETFINDER_3","0.8192257534628513","60","LightGBM 💡","3","all","","n306","MUL_IMAGE_PETFINDER","2026-04-11T09:09:08.000Z"
"tabpfnv2p5_MUL_IMAGE_PETFINDER_2","0.8503918868709577","60","TabPFN-v2p5 🇩🇪","2","all","","n306","MUL_IMAGE_PETFINDER","2026-04-11T09:07:26.000Z"
"tabpfnv2_MUL_IMAGE_PETFINDER_2","0.8373585847258175","60","TabPFN-v2 🤯","2","all","","n309","MUL_IMAGE_PETFINDER","2026-04-11T09:01:57.000Z"
"tabm_MUL_IMAGE_PETFINDER_2","0.8454921574575338","60","TabM Ⓜ️","2","all","","n306","MUL_IMAGE_PETFINDER","2026-04-11T09:00:52.000Z"
"cat_MUL_IMAGE_PETFINDER_2","0.8295648080762656","60","CatBoost 😸","2","all","","n305","MUL_IMAGE_PETFINDER","2026-04-11T08:58:38.000Z"
"light_MUL_IMAGE_PETFINDER_2","0.8074575050748213","60","LightGBM 💡","2","all","","n305","MUL_IMAGE_PETFINDER","2026-04-11T08:54:22.000Z"
"tabpfnv2p5_MUL_IMAGE_PETFINDER_1","0.85240016141254","60","TabPFN-v2p5 🇩🇪","1","all","","n306","MUL_IMAGE_PETFINDER","2026-04-11T08:51:32.000Z"
"tabpfnv2_MUL_IMAGE_PETFINDER_1","0.8413791693209827","60","TabPFN-v2 🤯","1","all","","n307","MUL_IMAGE_PETFINDER","2026-04-11T08:48:05.000Z"
"tabm_MUL_IMAGE_PETFINDER_1","0.8521520287473145","60","TabM Ⓜ️","1","all","","n306","MUL_IMAGE_PETFINDER","2026-04-11T08:45:05.000Z"
"cat_MUL_IMAGE_PETFINDER_1","0.8396116873166646","60","CatBoost 😸","1","all","","n306","MUL_IMAGE_PETFINDER","2026-04-11T08:43:17.000Z"
"light_MUL_IMAGE_PETFINDER_1","0.8178856150162631","60","LightGBM 💡","1","all","","n305","MUL_IMAGE_PETFINDER","2026-04-11T08:40:28.000Z"
"tabpfnv2p5_MUL_IMAGE_PETFINDER_0","0.8423710308246843","60","TabPFN-v2p5 🇩🇪","0","all","","n306","MUL_IMAGE_PETFINDER","2026-04-11T08:35:38.000Z"
"tabpfnv2_MUL_IMAGE_PETFINDER_0","0.8287378126148324","60","TabPFN-v2 🤯","0","all","","n305","MUL_IMAGE_PETFINDER","2026-04-11T08:32:22.000Z"
"tabm_MUL_IMAGE_PETFINDER_0","0.843869269840454","60","TabM Ⓜ️","0","all","","n306","MUL_IMAGE_PETFINDER","2026-04-11T08:27:53.000Z"
"cat_MUL_IMAGE_PETFINDER_0","0.8307210037100463","60","CatBoost 😸","0","all","","n305","MUL_IMAGE_PETFINDER","2026-04-11T08:24:12.000Z"
"light_MUL_IMAGE_PETFINDER_0","0.8035617673854936","60","LightGBM 💡","0","all","","n306","MUL_IMAGE_PETFINDER","2026-04-11T08:20:07.000Z"
"tabpfnv2p5_MUL_IMAGE_JUSTIN_INSTAGRAM_4","0.9702018365863824","60","TabPFN-v2p5 🇩🇪","4","all","","n305","MUL_IMAGE_JUSTIN_INSTAGRAM","2026-04-11T08:14:46.000Z"
"tabpfnv2_MUL_IMAGE_JUSTIN_INSTAGRAM_4","0.9580491565337506","60","TabPFN-v2 🤯","4","all","","n309","MUL_IMAGE_JUSTIN_INSTAGRAM","2026-04-11T08:07:19.000Z"
"tabm_MUL_IMAGE_JUSTIN_INSTAGRAM_4","0.9668487835953868","60","TabM Ⓜ️","4","all","","n305","MUL_IMAGE_JUSTIN_INSTAGRAM","2026-04-11T08:04:36.000Z"
"cat_MUL_IMAGE_JUSTIN_INSTAGRAM_4","0.9573932599193002","60","CatBoost 😸","4","all","","n306","MUL_IMAGE_JUSTIN_INSTAGRAM","2026-04-11T07:56:57.000Z"
"light_MUL_IMAGE_JUSTIN_INSTAGRAM_4","0.9572888153826928","60","LightGBM 💡","4","all","","n309","MUL_IMAGE_JUSTIN_INSTAGRAM","2026-04-11T07:50:56.000Z"
"tabpfnv2p5_MUL_IMAGE_JUSTIN_INSTAGRAM_3","0.9555702998862774","60","TabPFN-v2p5 🇩🇪","3","all","","n305","MUL_IMAGE_JUSTIN_INSTAGRAM","2026-04-11T07:48:34.000Z"
"tabpfnv2_MUL_IMAGE_JUSTIN_INSTAGRAM_3","0.944218367859198","60","TabPFN-v2 🤯","3","all","","n305","MUL_IMAGE_JUSTIN_INSTAGRAM","2026-04-11T07:39:37.000Z"
"tabm_MUL_IMAGE_JUSTIN_INSTAGRAM_3","0.9490780140008532","60","TabM Ⓜ️","3","all","","n306","MUL_IMAGE_JUSTIN_INSTAGRAM","2026-04-11T07:35:31.000Z"
"cat_MUL_IMAGE_JUSTIN_INSTAGRAM_3","0.944408257484918","60","CatBoost 😸","3","all","","n305","MUL_IMAGE_JUSTIN_INSTAGRAM","2026-04-11T07:30:18.000Z"
"light_MUL_IMAGE_JUSTIN_INSTAGRAM_3","0.954059441382928","60","LightGBM 💡","3","all","","n306","MUL_IMAGE_JUSTIN_INSTAGRAM","2026-04-11T07:21:45.000Z"
"tabpfnv2p5_MUL_IMAGE_JUSTIN_INSTAGRAM_2","0.9730947757384028","60","TabPFN-v2p5 🇩🇪","2","all","","n305","MUL_IMAGE_JUSTIN_INSTAGRAM","2026-04-11T07:18:07.000Z"
"tabpfnv2_MUL_IMAGE_JUSTIN_INSTAGRAM_2","0.9650770100230656","60","TabPFN-v2 🤯","2","all","","n309","MUL_IMAGE_JUSTIN_INSTAGRAM","2026-04-11T07:14:47.000Z"
"tabm_MUL_IMAGE_JUSTIN_INSTAGRAM_2","0.9721312529439704","60","TabM Ⓜ️","2","all","","n306","MUL_IMAGE_JUSTIN_INSTAGRAM","2026-04-11T07:01:51.000Z"
"light_MUL_IMAGE_JUSTIN_INSTAGRAM_2","0.9666603716579172","60","LightGBM 💡","2","all","","n306","MUL_IMAGE_JUSTIN_INSTAGRAM","2026-04-11T07:00:48.000Z"
"tabm_MUL_IMAGE_JUSTIN_INSTAGRAM_1","0.9459798065254053","60","TabM Ⓜ️","1","all","","n305","MUL_IMAGE_JUSTIN_INSTAGRAM","2026-04-11T07:00:11.000Z"
"tabpfnv2p5_MUL_IMAGE_JUSTIN_INSTAGRAM_1","0.9521990841661124","60","TabPFN-v2p5 🇩🇪","1","all","","n309","MUL_IMAGE_JUSTIN_INSTAGRAM","2026-04-09T22:13:17.000Z"
"cat_MUL_IMAGE_JUSTIN_INSTAGRAM_2","0.9574344884710037","60","CatBoost 😸","2","all","","n307","MUL_IMAGE_JUSTIN_INSTAGRAM","2026-04-09T21:54:47.000Z"
"light_MUL_IMAGE_CSGO_SKIN_PRICE_4","0.7903541571667427","60","LightGBM 💡","4","all","","n307","MUL_IMAGE_CSGO_SKIN_PRICE","2026-04-09T21:12:20.000Z"
"tabpfnv2p5_MUL_IMAGE_FLOWER_BOUQUETS_1","0.6627731539537867","60","TabPFN-v2p5 🇩🇪","1","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_FLOWER_BOUQUETS","2026-04-09T11:02:28.000Z"
"tabpfnv2_MUL_IMAGE_JUSTIN_INSTAGRAM_1","0.9388309252985714","60","TabPFN-v2 🤯","1","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_JUSTIN_INSTAGRAM","2026-04-09T10:53:27.000Z"
"cat_MUL_IMAGE_JUSTIN_INSTAGRAM_1","0.946821340397854","60","CatBoost 😸","1","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_JUSTIN_INSTAGRAM","2026-04-09T10:36:44.000Z"
"tabm_MUL_IMAGE_GLAUCOMA_SMDG_0","0.9164230915534132","60","TabM Ⓜ️","0","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_GLAUCOMA_SMDG","2026-04-09T10:10:41.000Z"
"light_MUL_IMAGE_GLAUCOMA_SMDG_0","0.913515938924136","60","LightGBM 💡","0","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_GLAUCOMA_SMDG","2026-04-09T10:06:28.000Z"
"tabpfnv2p5_MUL_IMAGE_FLOWER_BOUQUETS_4","0.6366365474281956","60","TabPFN-v2p5 🇩🇪","4","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_FLOWER_BOUQUETS","2026-04-09T10:04:38.000Z"
"tabm_MUL_IMAGE_FLOWER_BOUQUETS_3","0.641617334768861","60","TabM Ⓜ️","3","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_FLOWER_BOUQUETS","2026-04-09T10:03:23.000Z"
"light_MUL_IMAGE_FLOWER_BOUQUETS_2","0.6025806041627628","60","LightGBM 💡","2","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_FLOWER_BOUQUETS","2026-04-09T10:02:03.000Z"
"tabpfnv2_MUL_IMAGE_CSGO_SKIN_PRICE_1","0.9100188478492172","60","TabPFN-v2 🤯","1","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_CSGO_SKIN_PRICE","2026-04-09T09:53:28.000Z"
"cat_MUL_IMAGE_CSGO_SKIN_PRICE_0","0.8796756345949233","60","CatBoost 😸","0","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_CSGO_SKIN_PRICE","2026-04-09T09:48:35.000Z"
"light_MUL_IMAGE_JUSTIN_INSTAGRAM_1","0.935979458067094","60","LightGBM 💡","1","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_JUSTIN_INSTAGRAM","2026-04-09T09:26:31.000Z"
"tabpfnv2p5_MUL_IMAGE_JUSTIN_INSTAGRAM_0","0.9592993039651482","60","TabPFN-v2p5 🇩🇪","0","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_JUSTIN_INSTAGRAM","2026-04-09T09:18:53.000Z"
"tabpfnv2_MUL_IMAGE_JUSTIN_INSTAGRAM_0","0.9490586569340816","60","TabPFN-v2 🤯","0","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_JUSTIN_INSTAGRAM","2026-04-09T09:05:26.000Z"
"tabm_MUL_IMAGE_JUSTIN_INSTAGRAM_0","0.9518649006022344","60","TabM Ⓜ️","0","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_JUSTIN_INSTAGRAM","2026-04-09T08:51:40.000Z"
"cat_MUL_IMAGE_JUSTIN_INSTAGRAM_0","0.9415238287946764","60","CatBoost 😸","0","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_JUSTIN_INSTAGRAM","2026-04-09T08:38:51.000Z"
"light_MUL_IMAGE_JUSTIN_INSTAGRAM_0","0.9392439393192176","60","LightGBM 💡","0","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_JUSTIN_INSTAGRAM","2026-04-09T08:25:16.000Z"
"tabpfnv2p5_MUL_IMAGE_HUBMAP_HPA_4","0.9747704766398734","60","TabPFN-v2p5 🇩🇪","4","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_HUBMAP_HPA","2026-04-09T08:14:51.000Z"
"tabpfnv2_MUL_IMAGE_HUBMAP_HPA_4","0.9593718656458796","60","TabPFN-v2 🤯","4","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_HUBMAP_HPA","2026-04-09T08:05:18.000Z"
"tabm_MUL_IMAGE_HUBMAP_HPA_4","0.9788506821110116","60","TabM Ⓜ️","4","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_HUBMAP_HPA","2026-04-09T07:55:49.000Z"
"cat_MUL_IMAGE_HUBMAP_HPA_4","0.9651136901051036","60","CatBoost 😸","4","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_HUBMAP_HPA","2026-04-09T07:46:11.000Z"
"light_MUL_IMAGE_HUBMAP_HPA_4","0.9547077912846612","60","LightGBM 💡","4","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_HUBMAP_HPA","2026-04-09T07:36:43.000Z"
"tabpfnv2p5_MUL_IMAGE_HUBMAP_HPA_3","0.9717571160075602","60","TabPFN-v2p5 🇩🇪","3","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_HUBMAP_HPA","2026-04-09T07:27:31.000Z"
"tabpfnv2_MUL_IMAGE_HUBMAP_HPA_3","0.954975476474642","60","TabPFN-v2 🤯","3","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_HUBMAP_HPA","2026-04-09T07:17:46.000Z"
"tabm_MUL_IMAGE_HUBMAP_HPA_3","0.9757825677581632","60","TabM Ⓜ️","3","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_HUBMAP_HPA","2026-04-09T07:08:18.000Z"
"cat_MUL_IMAGE_HUBMAP_HPA_3","0.9613630901024576","60","CatBoost 😸","3","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_HUBMAP_HPA","2026-04-09T06:58:25.000Z"
"light_MUL_IMAGE_HUBMAP_HPA_3","0.948398063542872","60","LightGBM 💡","3","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_HUBMAP_HPA","2026-04-09T06:48:57.000Z"
"tabpfnv2p5_MUL_IMAGE_HUBMAP_HPA_2","0.9743180624487152","60","TabPFN-v2p5 🇩🇪","2","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_HUBMAP_HPA","2026-04-09T06:39:46.000Z"
"tabpfnv2_MUL_IMAGE_HUBMAP_HPA_2","0.9584712871145576","60","TabPFN-v2 🤯","2","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_HUBMAP_HPA","2026-04-09T06:30:09.000Z"
"tabm_MUL_IMAGE_HUBMAP_HPA_2","0.9786700923236024","60","TabM Ⓜ️","2","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_HUBMAP_HPA","2026-04-09T06:20:31.000Z"
"cat_MUL_IMAGE_HUBMAP_HPA_2","0.9635864046071968","60","CatBoost 😸","2","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_HUBMAP_HPA","2026-04-09T06:10:48.000Z"
"light_MUL_IMAGE_HUBMAP_HPA_2","0.9542792321900896","60","LightGBM 💡","2","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_HUBMAP_HPA","2026-04-09T06:00:49.000Z"
"tabpfnv2p5_MUL_IMAGE_HUBMAP_HPA_1","0.9727464560399504","60","TabPFN-v2p5 🇩🇪","1","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_HUBMAP_HPA","2026-04-09T05:51:38.000Z"
"tabpfnv2_MUL_IMAGE_HUBMAP_HPA_1","0.9576413944804614","60","TabPFN-v2 🤯","1","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_HUBMAP_HPA","2026-04-09T05:42:01.000Z"
"tabm_MUL_IMAGE_HUBMAP_HPA_1","0.9768527065360162","60","TabM Ⓜ️","1","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_HUBMAP_HPA","2026-04-09T05:32:36.000Z"
"cat_MUL_IMAGE_HUBMAP_HPA_1","0.9631188997184064","60","CatBoost 😸","1","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_HUBMAP_HPA","2026-04-09T05:22:48.000Z"
"light_MUL_IMAGE_HUBMAP_HPA_1","0.955673262780252","60","LightGBM 💡","1","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_HUBMAP_HPA","2026-04-09T05:13:22.000Z"
"tabpfnv2p5_MUL_IMAGE_HUBMAP_HPA_0","0.9748233278235162","60","TabPFN-v2p5 🇩🇪","0","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_HUBMAP_HPA","2026-04-09T05:04:00.000Z"
"tabpfnv2_MUL_IMAGE_HUBMAP_HPA_0","0.9603512369509402","60","TabPFN-v2 🤯","0","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_HUBMAP_HPA","2026-04-09T04:54:29.000Z"
"tabm_MUL_IMAGE_HUBMAP_HPA_0","0.9788235438822308","60","TabM Ⓜ️","0","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_HUBMAP_HPA","2026-04-09T04:45:07.000Z"
"cat_MUL_IMAGE_HUBMAP_HPA_0","0.9644602027366695","60","CatBoost 😸","0","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_HUBMAP_HPA","2026-04-09T04:35:15.000Z"
"light_MUL_IMAGE_HUBMAP_HPA_0","0.9556073062452112","60","LightGBM 💡","0","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_HUBMAP_HPA","2026-04-09T04:25:39.000Z"
"tabpfnv2p5_MUL_IMAGE_GLAUCOMA_SMDG_4","0.9385206414293998","60","TabPFN-v2p5 🇩🇪","4","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_GLAUCOMA_SMDG","2026-04-09T04:17:24.000Z"
"tabpfnv2_MUL_IMAGE_GLAUCOMA_SMDG_4","0.9311454096266132","60","TabPFN-v2 🤯","4","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_GLAUCOMA_SMDG","2026-04-09T04:11:12.000Z"
"tabm_MUL_IMAGE_GLAUCOMA_SMDG_4","0.921912084527177","60","TabM Ⓜ️","4","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_GLAUCOMA_SMDG","2026-04-09T04:03:55.000Z"
"cat_MUL_IMAGE_GLAUCOMA_SMDG_4","0.9208854542327096","60","CatBoost 😸","4","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_GLAUCOMA_SMDG","2026-04-09T03:57:55.000Z"
"light_MUL_IMAGE_GLAUCOMA_SMDG_4","0.9268449851995294","60","LightGBM 💡","4","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_GLAUCOMA_SMDG","2026-04-09T03:50:44.000Z"
"tabpfnv2p5_MUL_IMAGE_GLAUCOMA_SMDG_3","0.96021681231265","60","TabPFN-v2p5 🇩🇪","3","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_GLAUCOMA_SMDG","2026-04-09T03:43:30.000Z"
"tabpfnv2_MUL_IMAGE_GLAUCOMA_SMDG_3","0.9582590683152096","60","TabPFN-v2 🤯","3","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_GLAUCOMA_SMDG","2026-04-09T03:37:23.000Z"
"tabm_MUL_IMAGE_GLAUCOMA_SMDG_3","0.9557526039250578","60","TabM Ⓜ️","3","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_GLAUCOMA_SMDG","2026-04-09T03:30:45.000Z"
"cat_MUL_IMAGE_GLAUCOMA_SMDG_3","0.9455577981349624","60","CatBoost 😸","3","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_GLAUCOMA_SMDG","2026-04-09T03:24:38.000Z"
"light_MUL_IMAGE_GLAUCOMA_SMDG_3","0.9299301246888284","60","LightGBM 💡","3","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_GLAUCOMA_SMDG","2026-04-09T03:17:54.000Z"
"tabpfnv2p5_MUL_IMAGE_GLAUCOMA_SMDG_2","0.9459389784595544","60","TabPFN-v2p5 🇩🇪","2","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_GLAUCOMA_SMDG","2026-04-09T03:12:08.000Z"
"tabpfnv2_MUL_IMAGE_GLAUCOMA_SMDG_2","0.9414274989671042","60","TabPFN-v2 🤯","2","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_GLAUCOMA_SMDG","2026-04-09T03:05:16.000Z"
"tabm_MUL_IMAGE_GLAUCOMA_SMDG_2","0.930500169757986","60","TabM Ⓜ️","2","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_GLAUCOMA_SMDG","2026-04-09T02:58:00.000Z"
"cat_MUL_IMAGE_GLAUCOMA_SMDG_2","0.920591815617898","60","CatBoost 😸","2","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_GLAUCOMA_SMDG","2026-04-09T02:51:48.000Z"
"light_MUL_IMAGE_GLAUCOMA_SMDG_2","0.8774050736692621","60","LightGBM 💡","2","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_GLAUCOMA_SMDG","2026-04-09T02:45:10.000Z"
"tabpfnv2p5_MUL_IMAGE_GLAUCOMA_SMDG_1","0.9368166184047276","60","TabPFN-v2p5 🇩🇪","1","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_GLAUCOMA_SMDG","2026-04-09T02:38:37.000Z"
"tabpfnv2_MUL_IMAGE_GLAUCOMA_SMDG_1","0.915394180598938","60","TabPFN-v2 🤯","1","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_GLAUCOMA_SMDG","2026-04-09T02:31:47.000Z"
"tabm_MUL_IMAGE_GLAUCOMA_SMDG_1","0.9313737616787824","60","TabM Ⓜ️","1","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_GLAUCOMA_SMDG","2026-04-09T02:25:10.000Z"
"cat_MUL_IMAGE_GLAUCOMA_SMDG_1","0.926687625282338","60","CatBoost 😸","1","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_GLAUCOMA_SMDG","2026-04-09T02:17:54.000Z"
