"Name","test_score","pca_components","model","fold","multimodal_state","User","Hostname","dataset_name","Created","Runtime"
"tabm_REG_IMAGE_AMAZON_BEST_SELLER_3","0.5638431848602796","60","TabM Ⓜ️","3","ft","","n306","REG_IMAGE_AMAZON_BEST_SELLER","2026-04-11T10:16:42.000Z","151"
"cat_REG_IMAGE_AMAZON_BEST_SELLER_3","0.5581550211216093","60","CatBoost 😸","3","ft","","n306","REG_IMAGE_AMAZON_BEST_SELLER","2026-04-11T10:16:01.000Z","3757"
"light_REG_IMAGE_AMAZON_BEST_SELLER_3","0.5170798296495008","60","LightGBM 💡","3","ft","","n306","REG_IMAGE_AMAZON_BEST_SELLER","2026-04-11T10:15:42.000Z","141"
"tabpfnv2p5_REG_IMAGE_AMAZON_BEST_SELLER_2","0.5501370975626847","60","TabPFN-v2p5 🇩🇪","2","ft","","n309","REG_IMAGE_AMAZON_BEST_SELLER","2026-04-11T10:15:20.000Z","168"
"tabpfnv2_REG_IMAGE_AMAZON_BEST_SELLER_2","0.5321935059082616","60","TabPFN-v2 🤯","2","ft","","n309","REG_IMAGE_AMAZON_BEST_SELLER","2026-04-11T10:14:44.000Z","166"
"tabm_REG_IMAGE_AMAZON_BEST_SELLER_2","0.5722240202848727","60","TabM Ⓜ️","2","ft","","n307","REG_IMAGE_AMAZON_BEST_SELLER","2026-04-11T10:14:02.000Z","147"
"cat_REG_IMAGE_AMAZON_BEST_SELLER_2","0.5418836346063838","60","CatBoost 😸","2","ft","","n306","REG_IMAGE_AMAZON_BEST_SELLER","2026-04-11T10:13:18.000Z","195"
"light_REG_IMAGE_AMAZON_BEST_SELLER_2","0.505393459554611","60","LightGBM 💡","2","ft","","n305","REG_IMAGE_AMAZON_BEST_SELLER","2026-04-11T10:12:56.000Z","150"
"tabpfnv2p5_REG_IMAGE_AMAZON_BEST_SELLER_1","0.5875517480756953","60","TabPFN-v2p5 🇩🇪","1","ft","","n305","REG_IMAGE_AMAZON_BEST_SELLER","2026-04-11T10:12:21.000Z","176"
"tabpfnv2_REG_IMAGE_AMAZON_BEST_SELLER_1","0.5824997789226487","60","TabPFN-v2 🤯","1","ft","","n309","REG_IMAGE_AMAZON_BEST_SELLER","2026-04-11T10:11:35.000Z","181"
"tabm_REG_IMAGE_AMAZON_BEST_SELLER_1","0.597204616385656","60","TabM Ⓜ️","1","ft","","n307","REG_IMAGE_AMAZON_BEST_SELLER","2026-04-11T10:11:12.000Z","3766"
"cat_REG_IMAGE_AMAZON_BEST_SELLER_1","0.5663811255984114","60","CatBoost 😸","1","ft","","n307","REG_IMAGE_AMAZON_BEST_SELLER","2026-04-11T10:10:28.000Z","164"
"light_REG_IMAGE_AMAZON_BEST_SELLER_1","0.5439363825880267","60","LightGBM 💡","1","ft","","n305","REG_IMAGE_AMAZON_BEST_SELLER","2026-04-11T10:09:39.000Z","156"
"tabpfnv2p5_REG_IMAGE_AMAZON_BEST_SELLER_0","0.5807213490184551","60","TabPFN-v2p5 🇩🇪","0","ft","","n306","REG_IMAGE_AMAZON_BEST_SELLER","2026-04-11T10:08:43.000Z","231"
"tabpfnv2_REG_IMAGE_AMAZON_BEST_SELLER_0","0.558163764071248","60","TabPFN-v2 🤯","0","ft","","n309","REG_IMAGE_AMAZON_BEST_SELLER","2026-04-11T10:08:16.000Z","190"
"tabm_REG_IMAGE_AMAZON_BEST_SELLER_0","0.6342693637494572","60","TabM Ⓜ️","0","ft","","n306","REG_IMAGE_AMAZON_BEST_SELLER","2026-04-11T10:07:56.000Z","187"
"cat_REG_IMAGE_AMAZON_BEST_SELLER_0","0.6179953527820319","60","CatBoost 😸","0","ft","","n305","REG_IMAGE_AMAZON_BEST_SELLER","2026-04-11T10:06:35.000Z","209"
"light_REG_IMAGE_AMAZON_BEST_SELLER_0","0.5755281133449899","60","LightGBM 💡","0","ft","","n305","REG_IMAGE_AMAZON_BEST_SELLER","2026-04-11T10:05:37.000Z","160"
"tabpfnv2p5_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_4","0.9873470227705248","60","TabPFN-v2p5 🇩🇪","4","ft","","n309","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","2026-04-11T10:04:38.000Z","278"
"tabpfnv2_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_4","0.985500274424536","60","TabPFN-v2 🤯","4","ft","","n307","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","2026-04-11T10:03:08.000Z","303"
"tabm_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_4","0.984403962303395","60","TabM Ⓜ️","4","ft","","n305","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","2026-04-11T10:01:52.000Z","308"
"cat_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_4","0.9848405274709842","60","CatBoost 😸","4","ft","","n307","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","2026-04-11T10:00:37.000Z","344"
"light_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_4","0.9795128299730044","60","LightGBM 💡","4","ft","","n306","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","2026-04-11T10:00:03.000Z","3909"
"tabpfnv2p5_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_3","0.9891878847731096","60","TabPFN-v2p5 🇩🇪","3","ft","","n305","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","2026-04-11T09:59:38.000Z","291"
"tabpfnv2_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_3","0.985818412465208","60","TabPFN-v2 🤯","3","ft","","n309","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","2026-04-11T09:58:21.000Z","255"
"tabm_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_3","0.9870005255366928","60","TabM Ⓜ️","3","ft","","n306","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","2026-04-11T09:56:28.000Z","278"
"cat_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_3","0.9833124725624712","60","CatBoost 😸","3","ft","","n306","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","2026-04-11T09:55:36.000Z","344"
"light_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_3","0.9834641493906192","60","LightGBM 💡","3","ft","","n305","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","2026-04-11T09:54:56.000Z","276"
"tabpfnv2p5_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_2","0.9895887741703362","60","TabPFN-v2p5 🇩🇪","2","ft","","n305","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","2026-04-11T09:53:41.000Z","348"
"tabpfnv2_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_2","0.9874333704262204","60","TabPFN-v2 🤯","2","ft","","n305","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","2026-04-11T09:53:09.000Z","384"
"tabm_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_2","0.9875309276292756","60","TabM Ⓜ️","2","ft","","n306","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","2026-04-11T09:51:39.000Z","297"
"cat_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_2","0.9850876384879864","60","CatBoost 😸","2","ft","","n305","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","2026-04-11T09:50:52.000Z","369"
"light_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_2","0.9846360778720492","60","LightGBM 💡","2","ft","","n309","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","2026-04-11T09:49:49.000Z","271"
"tabpfnv2p5_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_1","0.988060652604269","60","TabPFN-v2p5 🇩🇪","1","ft","","n306","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","2026-04-11T09:48:53.000Z","312"
"tabpfnv2_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_1","0.983429698844243","60","TabPFN-v2 🤯","1","ft","","n305","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","2026-04-11T09:48:11.000Z","294"
"tabm_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_1","0.9876608924482112","60","TabM Ⓜ️","1","ft","","n307","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","2026-04-11T09:47:07.000Z","267"
"cat_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_1","0.9837427801890392","60","CatBoost 😸","1","ft","","n306","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","2026-04-11T09:45:50.000Z","3958"
"light_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_1","0.9822799046962264","60","LightGBM 💡","1","ft","","n306","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","2026-04-11T09:45:02.000Z","314"
"tabpfnv2p5_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_0","0.9913982379275325","60","TabPFN-v2p5 🇩🇪","0","ft","","n306","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","2026-04-11T09:44:04.000Z","305"
"tabpfnv2_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_0","0.988344176358986","60","TabPFN-v2 🤯","0","ft","","n306","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","2026-04-11T09:43:08.000Z","336"
"tabm_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_0","0.9895470509791692","60","TabM Ⓜ️","0","ft","","n306","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","2026-04-11T09:41:47.000Z","328"
"cat_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_0","0.9870478941723322","60","CatBoost 😸","0","ft","","n305","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","2026-04-11T09:39:37.000Z","357"
"light_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_0","0.9861690732970626","60","LightGBM 💡","0","ft","","n305","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","2026-04-11T09:37:40.000Z","291"
"tabpfnv2p5_MUL_IMAGE_PETFINDER_4","0.8516094189730616","60","TabPFN-v2p5 🇩🇪","4","ft","","n307","MUL_IMAGE_PETFINDER","2026-04-11T09:35:32.000Z","689"
"tabpfnv2_MUL_IMAGE_PETFINDER_4","0.8435546792803812","60","TabPFN-v2 🤯","4","ft","","n305","MUL_IMAGE_PETFINDER","2026-04-11T09:33:07.000Z","725"
"tabm_MUL_IMAGE_PETFINDER_4","0.851922705004345","60","TabM Ⓜ️","4","ft","","n306","MUL_IMAGE_PETFINDER","2026-04-11T09:29:36.000Z","724"
"cat_MUL_IMAGE_PETFINDER_4","0.8381877640548067","60","CatBoost 😸","4","ft","","n306","MUL_IMAGE_PETFINDER","2026-04-11T09:27:15.000Z","971"
"light_MUL_IMAGE_PETFINDER_4","0.8262968659159112","60","LightGBM 💡","4","ft","","n307","MUL_IMAGE_PETFINDER","2026-04-11T09:24:54.000Z","630"
"tabpfnv2p5_MUL_IMAGE_PETFINDER_3","0.8608931094179957","60","TabPFN-v2p5 🇩🇪","3","ft","","n309","MUL_IMAGE_PETFINDER","2026-04-11T09:21:59.000Z","691"
"tabpfnv2_MUL_IMAGE_PETFINDER_3","0.8517264517862173","60","TabPFN-v2 🤯","3","ft","","n305","MUL_IMAGE_PETFINDER","2026-04-11T09:18:32.000Z","725"
"tabm_MUL_IMAGE_PETFINDER_3","0.8551721644032545","60","TabM Ⓜ️","3","ft","","n306","MUL_IMAGE_PETFINDER","2026-04-11T09:16:14.000Z","661"
"cat_MUL_IMAGE_PETFINDER_3","0.8480850316315702","60","CatBoost 😸","3","ft","","n305","MUL_IMAGE_PETFINDER","2026-04-11T09:13:47.000Z","1010"
"light_MUL_IMAGE_PETFINDER_3","0.8394763762899264","60","LightGBM 💡","3","ft","","n309","MUL_IMAGE_PETFINDER","2026-04-11T09:11:52.000Z","668"
"tabpfnv2p5_MUL_IMAGE_PETFINDER_2","0.851198779237384","60","TabPFN-v2p5 🇩🇪","2","ft","","n305","MUL_IMAGE_PETFINDER","2026-04-11T09:08:11.000Z","736"
"tabpfnv2_MUL_IMAGE_PETFINDER_2","0.8415241262462204","60","TabPFN-v2 🤯","2","ft","","n305","MUL_IMAGE_PETFINDER","2026-04-11T09:05:39.000Z","765"
"tabm_MUL_IMAGE_PETFINDER_2","0.851851073703097","60","TabM Ⓜ️","2","ft","","n305","MUL_IMAGE_PETFINDER","2026-04-11T09:00:54.000Z","669"
"cat_MUL_IMAGE_PETFINDER_2","0.8397088843307545","60","CatBoost 😸","2","ft","","n306","MUL_IMAGE_PETFINDER","2026-04-11T09:00:25.000Z","1010"
"light_MUL_IMAGE_PETFINDER_2","0.82818031591359","60","LightGBM 💡","2","ft","","n307","MUL_IMAGE_PETFINDER","2026-04-11T08:56:37.000Z","625"
"tabpfnv2p5_MUL_IMAGE_PETFINDER_1","0.8560383720865701","60","TabPFN-v2p5 🇩🇪","1","ft","","n306","MUL_IMAGE_PETFINDER","2026-04-11T08:52:46.000Z","784"
"tabpfnv2_MUL_IMAGE_PETFINDER_1","0.8456021894585861","60","TabPFN-v2 🤯","1","ft","","n309","MUL_IMAGE_PETFINDER","2026-04-11T08:49:55.000Z","716"
"tabm_MUL_IMAGE_PETFINDER_1","0.8542508022643212","60","TabM Ⓜ️","1","ft","","n307","MUL_IMAGE_PETFINDER","2026-04-11T08:47:47.000Z","4239"
"cat_MUL_IMAGE_PETFINDER_1","0.8419021197840928","60","CatBoost 😸","1","ft","","n305","MUL_IMAGE_PETFINDER","2026-04-11T08:43:20.000Z","953"
"light_MUL_IMAGE_PETFINDER_1","0.8358123095045356","60","LightGBM 💡","1","ft","","n305","MUL_IMAGE_PETFINDER","2026-04-11T08:42:47.000Z","646"
"tabpfnv2p5_MUL_IMAGE_PETFINDER_0","0.8453714388533784","60","TabPFN-v2p5 🇩🇪","0","ft","","n309","MUL_IMAGE_PETFINDER","2026-04-11T08:38:04.000Z","703"
"tabpfnv2_MUL_IMAGE_PETFINDER_0","0.8371409415679334","60","TabPFN-v2 🤯","0","ft","","n305","MUL_IMAGE_PETFINDER","2026-04-11T08:35:03.000Z","753"
"tabm_MUL_IMAGE_PETFINDER_0","0.8426855505187891","60","TabM Ⓜ️","0","ft","","n307","MUL_IMAGE_PETFINDER","2026-04-11T08:31:49.000Z","681"
"cat_MUL_IMAGE_PETFINDER_0","0.8304767370812673","60","CatBoost 😸","0","ft","","n305","MUL_IMAGE_PETFINDER","2026-04-11T08:26:36.000Z","983"
"light_MUL_IMAGE_PETFINDER_0","0.8170083039436348","60","LightGBM 💡","0","ft","","n305","MUL_IMAGE_PETFINDER","2026-04-11T08:23:29.000Z","687"
"tabpfnv2p5_MUL_IMAGE_JUSTIN_INSTAGRAM_4","0.9689010256811782","60","TabPFN-v2p5 🇩🇪","4","ft","","n306","MUL_IMAGE_JUSTIN_INSTAGRAM","2026-04-11T08:18:54.000Z","1951"
"tabpfnv2_MUL_IMAGE_JUSTIN_INSTAGRAM_4","0.9673125272806586","60","TabPFN-v2 🤯","4","ft","","n305","MUL_IMAGE_JUSTIN_INSTAGRAM","2026-04-11T08:13:02.000Z","1779"
"tabm_MUL_IMAGE_JUSTIN_INSTAGRAM_4","0.9722836615405608","60","TabM Ⓜ️","4","ft","","n309","MUL_IMAGE_JUSTIN_INSTAGRAM","2026-04-11T08:05:33.000Z","1591"
"cat_MUL_IMAGE_JUSTIN_INSTAGRAM_4","0.9660974560036169","60","CatBoost 😸","4","ft","","n306","MUL_IMAGE_JUSTIN_INSTAGRAM","2026-04-11T07:58:07.000Z","1695"
"light_MUL_IMAGE_JUSTIN_INSTAGRAM_4","0.967464260626363","60","LightGBM 💡","4","ft","","n306","MUL_IMAGE_JUSTIN_INSTAGRAM","2026-04-11T07:54:14.000Z","1621"
"tabpfnv2p5_MUL_IMAGE_JUSTIN_INSTAGRAM_3","0.9825141989805","60","TabPFN-v2p5 🇩🇪","3","ft","","n306","MUL_IMAGE_JUSTIN_INSTAGRAM","2026-04-11T07:49:36.000Z","1750"
"tabpfnv2_MUL_IMAGE_JUSTIN_INSTAGRAM_3","0.9808230997351706","60","TabPFN-v2 🤯","3","ft","","n305","MUL_IMAGE_JUSTIN_INSTAGRAM","2026-04-11T07:44:29.000Z","1703"
"tabm_MUL_IMAGE_JUSTIN_INSTAGRAM_3","0.9728431843189672","60","TabM Ⓜ️","3","ft","","n306","MUL_IMAGE_JUSTIN_INSTAGRAM","2026-04-11T07:36:09.000Z","1632"
"cat_MUL_IMAGE_JUSTIN_INSTAGRAM_3","0.9799118859631047","60","CatBoost 😸","3","ft","","n309","MUL_IMAGE_JUSTIN_INSTAGRAM","2026-04-11T07:32:03.000Z","5230"
"light_MUL_IMAGE_JUSTIN_INSTAGRAM_3","0.9725442288751802","60","LightGBM 💡","3","ft","","n309","MUL_IMAGE_JUSTIN_INSTAGRAM","2026-04-11T07:24:22.000Z","1586"
"tabpfnv2p5_MUL_IMAGE_JUSTIN_INSTAGRAM_2","0.9793691418843904","60","TabPFN-v2p5 🇩🇪","2","ft","","n306","MUL_IMAGE_JUSTIN_INSTAGRAM","2026-04-11T07:19:21.000Z","1806"
"tabpfnv2_MUL_IMAGE_JUSTIN_INSTAGRAM_2","0.9753228954400702","60","TabPFN-v2 🤯","2","ft","","n305","MUL_IMAGE_JUSTIN_INSTAGRAM","2026-04-11T07:17:09.000Z","1876"
"tabpfnv2p5_MUL_IMAGE_GLAUCOMA_SMDG_0","0.9482383152755874","60","TabPFN-v2p5 🇩🇪","0","ft","","n305","MUL_IMAGE_GLAUCOMA_SMDG","2026-04-11T07:00:11.000Z","756"
"tabm_MUL_IMAGE_GLAUCOMA_SMDG_0","0.9351477205485892","60","TabM Ⓜ️","0","ft","","n305","MUL_IMAGE_GLAUCOMA_SMDG","2026-04-11T07:00:10.000Z","761"
"cat_MUL_IMAGE_JUSTIN_INSTAGRAM_2","0.9756827661649602","60","CatBoost 😸","2","ft","","n305","MUL_IMAGE_JUSTIN_INSTAGRAM","2026-04-11T07:00:09.000Z","1662"
"light_MUL_IMAGE_JUSTIN_INSTAGRAM_2","0.967529534924789","60","LightGBM 💡","2","ft","","n307","MUL_IMAGE_JUSTIN_INSTAGRAM","2026-04-11T06:57:22.000Z","1610"
"tabm_MUL_IMAGE_JUSTIN_INSTAGRAM_2","0.9785830721425952","60","TabM Ⓜ️","2","ft","","n305","MUL_IMAGE_JUSTIN_INSTAGRAM","2026-04-09T22:01:24.000Z","123194"
"tabpfnv2p5_MUL_IMAGE_JUSTIN_INSTAGRAM_1","0.966300473945563","60","TabPFN-v2p5 🇩🇪","1","ft","","n307","MUL_IMAGE_JUSTIN_INSTAGRAM","2026-04-09T21:21:44.000Z","126901"
"tabpfnv2_MUL_IMAGE_CSGO_SKIN_PRICE_4","0.873265237878097","60","TabPFN-v2 🤯","4","ft","","n307","MUL_IMAGE_CSGO_SKIN_PRICE","2026-04-09T21:12:57.000Z","125546"
"tabpfnv2_MUL_IMAGE_JUSTIN_INSTAGRAM_1","0.9627264224102342","60","TabPFN-v2 🤯","1","ft","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_JUSTIN_INSTAGRAM","2026-04-09T11:03:59.000Z","771"
"light_MUL_IMAGE_FLOWER_BOUQUETS_2","0.658859845842282","60","LightGBM 💡","2","ft","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_FLOWER_BOUQUETS","2026-04-09T11:03:03.000Z","65"
"light_MUL_IMAGE_CSGO_SKIN_PRICE_4","0.816749962000304","60","LightGBM 💡","4","ft","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_CSGO_SKIN_PRICE","2026-04-09T11:02:08.000Z","108"
"tabm_MUL_IMAGE_JUSTIN_INSTAGRAM_1","0.9598497100390248","60","TabM Ⓜ️","1","ft","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_JUSTIN_INSTAGRAM","2026-04-09T10:50:53.000Z","723"
"cat_MUL_IMAGE_JUSTIN_INSTAGRAM_1","0.9592242489571328","60","CatBoost 😸","1","ft","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_JUSTIN_INSTAGRAM","2026-04-09T10:38:27.000Z","739"
"light_MUL_IMAGE_JUSTIN_INSTAGRAM_1","0.9541212946035852","60","LightGBM 💡","1","ft","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_JUSTIN_INSTAGRAM","2026-04-09T10:26:10.000Z","709"
"tabpfnv2_MUL_IMAGE_GLAUCOMA_SMDG_0","0.9431061418756308","60","TabPFN-v2 🤯","0","ft","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_GLAUCOMA_SMDG","2026-04-09T10:17:21.000Z","424"
"cat_MUL_IMAGE_GLAUCOMA_SMDG_0","0.9311344870281432","60","CatBoost 😸","0","ft","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_GLAUCOMA_SMDG","2026-04-09T10:10:20.000Z","414"
"tabpfnv2p5_MUL_IMAGE_FLOWER_BOUQUETS_1","0.6354593866629937","60","TabPFN-v2p5 🇩🇪","1","ft","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_FLOWER_BOUQUETS","2026-04-09T10:01:58.000Z","80"
"light_MUL_IMAGE_FLOWER_BOUQUETS_0","0.635656077075389","60","LightGBM 💡","0","ft","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_FLOWER_BOUQUETS","2026-04-09T10:00:28.000Z","85"
"tabpfnv2p5_MUL_IMAGE_CSGO_SKIN_PRICE_2","0.8963669250645996","60","TabPFN-v2p5 🇩🇪","2","ft","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_CSGO_SKIN_PRICE","2026-04-09T09:56:20.000Z","118"
"tabpfnv2_MUL_IMAGE_CSGO_SKIN_PRICE_2","0.9005633074935402","60","TabPFN-v2 🤯","2","ft","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_CSGO_SKIN_PRICE","2026-04-09T09:56:13.000Z","115"
"tabm_MUL_IMAGE_CSGO_SKIN_PRICE_2","0.8635069159446724","60","TabM Ⓜ️","2","ft","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_CSGO_SKIN_PRICE","2026-04-09T09:55:19.000Z","118"
"tabpfnv2_MUL_IMAGE_CSGO_SKIN_PRICE_1","0.8644018847849217","60","TabPFN-v2 🤯","1","ft","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_CSGO_SKIN_PRICE","2026-04-09T09:53:50.000Z","138"
"tabm_MUL_IMAGE_CSGO_SKIN_PRICE_1","0.8593755889952881","60","TabM Ⓜ️","1","ft","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_CSGO_SKIN_PRICE","2026-04-09T09:53:17.000Z","114"
"cat_MUL_IMAGE_CSGO_SKIN_PRICE_1","0.8604365405076759","60","CatBoost 😸","1","ft","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_CSGO_SKIN_PRICE","2026-04-09T09:51:48.000Z","119"
"tabpfnv2p5_MUL_IMAGE_CSGO_SKIN_PRICE_0","0.9132886456908345","60","TabPFN-v2p5 🇩🇪","0","ft","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_CSGO_SKIN_PRICE","2026-04-09T09:51:25.000Z","106"
"tabm_MUL_IMAGE_CSGO_SKIN_PRICE_0","0.8670718954248364","60","TabM Ⓜ️","0","ft","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_CSGO_SKIN_PRICE","2026-04-09T09:49:29.000Z","118"
"light_MUL_IMAGE_CSGO_SKIN_PRICE_0","0.8557297461620307","60","LightGBM 💡","0","ft","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_CSGO_SKIN_PRICE","2026-04-09T09:47:19.000Z","111"
"tabpfnv2p5_MUL_IMAGE_CHEXPERT_4","0.8198225085914822","60","TabPFN-v2p5 🇩🇪","4","ft","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_CHEXPERT","2026-04-09T09:47:14.000Z","3964"
"tabm_MUL_IMAGE_CHEXPERT_4","0.7959227309427565","60","TabM Ⓜ️","4","ft","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_CHEXPERT","2026-04-09T09:44:53.000Z","218"
"cat_MUL_IMAGE_CHEXPERT_4","0.8000026780868321","60","CatBoost 😸","4","ft","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_CHEXPERT","2026-04-09T09:43:37.000Z","216"
"light_MUL_IMAGE_CHEXPERT_4","0.8010456097884308","60","LightGBM 💡","4","ft","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_CHEXPERT","2026-04-09T09:41:17.000Z","212"
"tabpfnv2p5_MUL_IMAGE_CHEXPERT_3","0.8228023262152361","60","TabPFN-v2p5 🇩🇪","3","ft","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_CHEXPERT","2026-04-09T09:41:02.000Z","241"
"tabpfnv2_MUL_IMAGE_CHEXPERT_3","0.8218530348047158","60","TabPFN-v2 🤯","3","ft","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_CHEXPERT","2026-04-09T09:40:24.000Z","4099"
"tabm_MUL_IMAGE_CHEXPERT_3","0.7895860646165884","60","TabM Ⓜ️","3","ft","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_CHEXPERT","2026-04-09T09:40:12.000Z","200"
"light_MUL_IMAGE_CHEXPERT_3","0.7977823404077542","60","LightGBM 💡","3","ft","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_CHEXPERT","2026-04-09T09:37:41.000Z","196"
"tabm_MUL_IMAGE_CHEXPERT_2","0.8013354065581201","60","TabM Ⓜ️","2","ft","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_CHEXPERT","2026-04-09T09:33:33.000Z","245"
"light_MUL_IMAGE_CHEXPERT_2","0.811395323807635","60","LightGBM 💡","2","ft","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_CHEXPERT","2026-04-09T09:32:42.000Z","240"
"tabpfnv2p5_MUL_IMAGE_JUSTIN_INSTAGRAM_0","0.9773036561836448","60","TabPFN-v2p5 🇩🇪","0","ft","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_JUSTIN_INSTAGRAM","2026-04-09T09:20:15.000Z","787"
"tabpfnv2_MUL_IMAGE_JUSTIN_INSTAGRAM_0","0.973883902504216","60","TabPFN-v2 🤯","0","ft","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_JUSTIN_INSTAGRAM","2026-04-09T09:06:17.000Z","793"
"tabm_MUL_IMAGE_JUSTIN_INSTAGRAM_0","0.9711329263024538","60","TabM Ⓜ️","0","ft","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_JUSTIN_INSTAGRAM","2026-04-09T08:53:33.000Z","720"
"cat_MUL_IMAGE_JUSTIN_INSTAGRAM_0","0.9723899070583216","60","CatBoost 😸","0","ft","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_JUSTIN_INSTAGRAM","2026-04-09T08:41:29.000Z","718"
"light_MUL_IMAGE_JUSTIN_INSTAGRAM_0","0.9704732287890636","60","LightGBM 💡","0","ft","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_JUSTIN_INSTAGRAM","2026-04-09T08:29:23.000Z","720"
"tabpfnv2p5_MUL_IMAGE_HUBMAP_HPA_4","0.9753682358838668","60","TabPFN-v2p5 🇩🇪","4","ft","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_HUBMAP_HPA","2026-04-09T08:19:19.000Z","595"
"tabpfnv2_MUL_IMAGE_HUBMAP_HPA_4","0.9739046487401464","60","TabPFN-v2 🤯","4","ft","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_HUBMAP_HPA","2026-04-09T08:09:05.000Z","609"
